,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,sub,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
110,Juan Mata,32,Man Utd,33,AM(CLR),23,1933,5,1.8,43.4,86.7,1.1,1.9,0,6.87,5,3,1,0,1,0.1,1,0.6,0.7,0.6,0.7,0.9,0.6,0.5,0.4,0,0.3,0.8,0,0
111,Tiemoué Bakayoko,15,Chelsea,27,DMC,24,2126,2,0.6,38.2,86.2,0,1.5,0,6.87,5,2,3,1,1.4,1.4,1,1.2,0.8,0.1,0.9,1.4,2.2,1.3,1.7,0,1.2,1.1,0.2,0
112,Gary Cahill,15,Chelsea,35,D(C),24,2084,0,0.1,49.3,89,0,1.7,0,6.87,3,0,1,1,0.4,3.4,0,0.1,0.6,0,0.1,0.3,1.1,1,0.6,0.4,4.6,0.4,0.5,0
113,Aaron Mooy,166,Huddersfield,31,M(CLR),34,3071,3,1.4,52.8,79.5,1,2.8,0.1,6.86,2,4,5,0,0.8,0.9,0,0.4,0.4,0.1,1.6,1,2.8,1.1,0.7,0,1.3,0.9,0.1,0
114,Maya Yoshida,18,Southampton,33,D(CR),23,2051,0,0.2,44.3,84.2,0,2.6,0,6.86,1,2,2,1,0.8,2.8,0,0.1,0.6,0,0.4,0.3,1.1,1.7,0.8,0.4,5.4,0.3,0.6,0
115,Pedro Obiang,29,West Ham,29,DMC,18,1565,0,0.3,36,80.4,0.1,2.3,0,6.85,3,2,3,0,0.6,1,2,1.1,1.1,0,0.9,0.8,2.5,1.1,1.3,0.1,0.9,1.6,0.8,0
116,Peter Crouch,96,Stoke,40,FW,14,1555,2,0.7,20.5,58.8,0.1,0.1,0,6.85,17,5,4,0,0.7,7.8,1,0.2,0.4,0.5,0.7,1.2,0.1,0,1.3,0.1,1,0.4,0.1,0
117,Mohamed Diamé,23,Newcastle,34,M(CLR),23,2043,0,0.4,26.3,81.5,0,1.5,0,6.85,8,2,3,0,0.6,2,1,0.8,0.5,0,1.3,0.9,2.9,1.5,1.4,0,0.9,1.5,0.2,0
118,Vicente Iborra,14,Leicester,33,M(C),17,1417,0,0.4,45.1,81.4,0,2.4,0.1,6.85,2,3,0,0,0.7,1.7,1,0.6,0.9,0.1,0.4,0.4,1.2,1,1,0,2.6,1.4,0.6,0
119,Mikel Merino,23,Newcastle,25,M(C),14,1343,1,0.7,33.8,79.3,0,1.7,0,6.85,10,1,4,0,0.7,1.6,1,1.2,1.2,0,1.4,1.4,2.3,1.4,1.3,0,1,1.6,0.3,0
120,Richarlison,27,Watford,24,"AM(CLR),FW",32,2827,4,0.7,21.2,63.9,0.2,0.2,0,6.84,6,5,4,0,2.5,3.2,4,1.2,2.5,0.6,2.1,3.1,1.7,0.6,1,0,0.8,0.8,0.1,0
121,Kyle Naughton,259,Swansea,32,"D(CLR),M(R)",34,3033,2,0.4,48.2,74.8,0.3,2.1,0,6.84,0,0,1,0,0.4,2,0,0.7,0.7,0,0.8,0.7,2.7,1.8,0.9,0.1,3,1.4,0.4,1
122,Matt Ritchie,23,Newcastle,32,"D(L),M(CLR)",32,2812,5,1.5,29.9,72.5,1.2,1.4,0.1,6.84,3,3,6,0,1.7,0.9,1,0.5,1,0.1,0.9,1.4,1.3,1,1.1,0.1,1.5,1.1,0.1,0
123,David de Gea,32,Man Utd,30,GK,37,3330,0,0,25.5,57.5,0,7,0,6.83,0,0,0,0,0,0.1,2,0,0.1,0,0,0,0,0,0,0,0.4,0,0,0
124,Jack Wilshere,13,Arsenal,29,M(CLR),12,1188,3,0.8,40.4,86.4,0.1,1.2,0.1,6.82,8,1,6,0,0.8,0.4,1,2.3,1.9,0.1,1.3,1.2,0.8,0.4,0.8,0,0.3,0.8,0.1,0
125,Phil Jagielka,31,Everton,39,D(CR),23,2065,0,0,38.6,75.9,0,4.4,0,6.82,2,0,2,0,0.3,2.7,2,0,0.6,0,0.2,0.3,1.3,1.6,0.3,0.4,7.1,0.5,0.8,0
126,Jesse Lingard,32,Man Utd,28,"AM(CLR),FW",20,1823,5,0.8,28.2,87.8,0.2,0.6,0,6.82,13,8,2,0,1.7,0.2,1,0.8,1.1,0.1,0.6,1.5,0.9,0.3,1,0,0.3,0.7,0.1,0
127,Joel Ward,162,Crystal Palace,31,"D(LR),DMC,M(R)",19,1616,1,0.4,35.8,71.8,0.5,2.1,0,6.82,0,0,4,0,0.3,1.7,0,0.4,1.5,0.1,0.5,1,1.8,1.5,1.3,0.5,3.2,0.6,0.6,1
128,Ben Chilwell,14,Leicester,24,"D(L),M(L)",20,1852,2,0.9,37.5,73.9,0.7,1.1,0,6.82,4,0,1,1,0.3,2.8,1,1.3,1,0.2,0.8,1.7,1.5,1.2,0.5,0.3,2.6,0.7,0.2,0
129,Christian Fuchs,14,Leicester,35,"D(CL),M(L)",21,1918,1,0.7,35.8,74.1,0.4,2.2,0,6.81,4,0,1,0,0.4,2.4,2,0.4,0.2,0,0.4,0.4,1.6,2.3,0.5,0.2,2.8,1,0.1,1
130,Pascal Groß,211,Brighton,30,"M(CR),FW",35,2949,8,2.2,32,76.2,1.8,1.8,0.2,6.81,3,7,2,0,1.2,0.3,2,0.3,0.5,0.2,1,1.7,0.9,0.4,0.9,0,0.5,1.5,0.1,0
131,Alfie Mawson,259,Swansea,27,D(C),38,3420,1,0.1,45.9,81.1,0,5,0,6.81,0,2,3,0,0.5,3.2,0,0.6,0.3,0,0.4,0.3,0.8,0.9,0.5,0.6,5.8,0.3,0.8,0
132,Ragnar Klavan,26,Liverpool,35,D(C),16,1449,0,0.2,63.1,90.7,0,2.7,0.1,6.81,3,1,0,0,0.1,2.1,0,0.2,0.6,0,0.1,0.4,0.7,0.8,0.4,0.5,4.3,0.3,0.3,0
133,Mark Noble,29,West Ham,34,M(C),28,2405,0,0.7,45.7,83.9,0.3,3.9,0.2,6.81,1,4,6,0,0.5,0.3,1,0.7,1.6,0.1,0.8,0.8,2.1,1.7,1,0,0.7,2.1,0.3,0
134,Mamadou Sakho,162,Crystal Palace,31,D(C),18,1599,2,0.1,38.9,85.5,0,1.5,0.1,6.81,1,1,1,0,0.2,2.2,0,0.3,0.5,0,0.2,0.6,1.1,1.6,0.2,0.4,5.2,0.4,0.6,0
135,Cheikhou Kouyaté,29,West Ham,31,"D(CR),DMC",32,2803,3,0.5,28.9,76,0.1,0.5,0,6.80,1,2,5,0,0.7,3.7,2,0.6,1.2,0.2,0.9,1.5,2.2,1,1.4,0.1,1.5,1.2,0.3,0
136,Marc Albrighton,14,Leicester,31,M(LR),30,2544,7,1.4,29.6,67.2,1.1,2.2,0.1,6.80,4,2,5,1,0.6,0.3,2,1.5,0.8,0.1,1.1,1.4,1.5,0.8,0.6,0.1,0.7,1.1,0.1,0
137,Andreas Christensen,15,Chelsea,25,"D(C),DMC",23,2071,0,0.1,50,93.4,0,2.3,0,6.80,4,0,0,0,0.4,2.1,0,0.2,0.5,0,0,0.3,1,1.4,0.3,0.4,3.9,0.2,0.6,0
138,Yohan Cabaye,162,Crystal Palace,35,M(C),28,2389,1,1.4,41.7,82.4,1.5,2,0.1,6.80,3,0,7,0,1.2,0.2,1,0.3,0.7,0,0.9,1.2,2.3,2.5,1.1,0,0.9,2.4,0.1,0
139,Patrick van Aanholt,162,Crystal Palace,31,"D(L),M(L)",25,2186,1,0.6,31.5,77.2,0.5,1.4,0,6.80,3,5,7,0,1.2,0.2,1,0.9,0.4,0.1,0.6,1.3,1.7,1.7,0.6,0.2,2,0.6,0.2,0
140,Jack Stephens,18,Southampton,27,D(CR),22,1980,0,0.2,42.2,75.5,0.1,2.1,0,6.79,0,2,6,1,0.5,2,1,0.8,0.5,0.1,0.2,0.5,1.3,1.9,0.6,0.5,4.8,0.5,0.8,0
141,Dale Stephens,211,Brighton,32,M(C),36,3240,3,0.5,48.8,83.9,0,4.1,0,6.79,0,0,6,0,0.5,0.8,0,0.5,0.5,0,0.5,0.8,2.8,1.8,1.4,0.1,1.9,2.3,0.4,0
142,Héctor Bellerín,13,Arsenal,26,"D(R),M(R)",34,3051,3,0.9,52.6,84.9,0.3,0.9,0,6.79,1,2,5,0,0.8,1,0,0.7,0.2,0.1,0.9,1.1,1.6,0.7,1,0.1,2,0.8,0.2,0
143,Chris Wood,184,Burnley,29,FW,20,1634,1,0.5,17.3,60.2,0,0.2,0,6.79,4,10,1,0,1.6,3.5,1,0.3,0.7,1.1,1.5,2.4,0.3,0,0.8,0,0.7,0.4,0.2,0
144,Ciaran Clark,23,Newcastle,32,D(CL),19,1745,1,0.2,35,71.7,0,3.1,0.1,6.79,1,2,3,0,0.6,2.1,0,0.2,0.7,0,0.1,0.4,1.3,0.9,0.9,0.9,7,0.5,0.5,0
145,Georginio Wijnaldum,26,Liverpool,30,M(CLR),27,2387,2,0.7,38.4,89.9,0,1.4,0,6.79,6,1,1,0,1.2,0.5,0,1.3,0.5,0.1,1.1,1,1,0.8,0.4,0.1,0.6,0.4,0.1,0
146,Anthony Knockaert,211,Brighton,29,AM(LR),27,2427,1,1,29.8,83.3,0.5,1.3,0.1,6.79,6,3,4,1,1.4,0.5,4,1.8,0.7,0.2,0.9,1.4,1.2,0.7,0.7,0,0.4,1.2,0.1,0
147,Bernardo Silva,167,Man City,27,"M(CLR),FW",15,1520,4,0.9,26.7,87,0.3,0.6,0,6.79,20,6,0,0,0.7,0.1,1,0.8,0.8,0,0.7,0.8,0.8,0.3,0.3,0,0.3,0.7,0,0
148,James Milner,26,Liverpool,35,"D(LR),M(CLR)",16,1764,3,1.1,46.3,86.4,0.9,2.7,0.1,6.78,16,0,3,0,0.7,0.7,1,0.4,0.7,0,0.7,0.7,1.8,0.7,0.9,0.1,0.7,0.8,0.2,0
149,Dusan Tadic,18,Southampton,32,"AM(CLR),FW",34,2813,3,1.6,30.9,74.8,0.8,0.9,0.1,6.78,2,6,4,0,1.1,0.2,2,1.5,1.4,0.3,1.9,2.1,1.3,0.5,1.3,0,0.5,0.7,0.1,0
150,Jonny Evans,175,West Brom,33,D(CL),26,2273,2,0.3,34.3,80,0.1,2.9,0,6.78,2,2,7,0,0.4,1.9,1,0.4,1,0,0.2,0.4,1,1.7,0.9,0.1,4.5,0.7,0.5,1
151,Steve Mounié,166,Huddersfield,27,FW,21,1858,1,0.6,18.7,62,0,0.3,0,6.78,7,7,2,0,1.8,5.2,3,0.5,0.6,0.8,2.1,2,0.4,0.3,1,0,1,0.7,0.1,0
152,Adrián,29,West Ham,34,GK,19,1710,0,0,27.4,42.5,0,9.2,0,6.78,0,0,2,0,0,0.2,0,0,0.2,0,0,0,0.1,0,0.1,0,1.1,0.2,0,0
153,Salomón Rondón,175,West Brom,32,FW,32,2772,3,0.6,23.1,66.9,0.1,0.4,0.1,6.77,4,7,4,0,2.2,4.6,2,1.3,1.5,0.8,3,3.5,0.4,0.4,1.2,0,0.6,0.6,0,0
154,Steven Defour,184,Burnley,33,DMC,24,2009,1,0.8,42.3,83.8,0.4,2.8,0,6.77,0,1,6,0,0.8,0.2,0,0.5,0.3,0,0.3,1,1.4,1.9,0.5,0,0.8,1.5,0.3,0
155,Daryl Janmaat,27,Watford,32,"D(CR),M(R)",21,1822,0,0.5,33.4,75.9,0.7,2.3,0,6.76,2,3,3,0,1,1.2,1,0.4,0.2,0,0.4,0.6,2,1.4,0.6,0.2,2.3,1.3,0.2,0
156,Jonathan Hogg,166,Huddersfield,32,DMC,29,2408,0,0.3,47.1,85.1,0,2.1,0,6.76,1,0,8,1,0.4,1.2,1,0.3,1,0,0.6,0.8,3.1,2.3,1.1,0.1,1.5,2.1,0.4,0
157,Jack Butland,96,Stoke,28,GK,35,3150,0,0,33.4,46.1,0,11.5,0,6.76,0,0,0,0,0,0.2,2,0,0.1,0,0,0.1,0,0,0,0,1.1,0,0,1
158,José Holebas,27,Watford,37,"D(CL),M(L)",26,2382,4,1.4,34.2,68.4,1.6,2,0,6.76,2,0,7,0,0.6,1.6,0,0.8,0.6,0,0.8,1,1.8,1,1.3,0.4,2.9,0.9,0.3,0
159,Federico Fernández,259,Swansea,32,D(C),30,2677,1,0.2,40.3,82.3,0,3.1,0,6.76,0,1,5,0,0.3,2.4,1,0,0.7,0.1,0.1,0.2,1.3,1.3,1,0.8,6.6,0.3,0.9,1
160,Mame Biram Diouf,96,Stoke,33,"M(LR),FW",30,2602,2,0.6,15.9,57.3,0.1,0.2,0,6.76,5,6,6,0,1.7,4.1,2,0.3,1.1,0.7,1,1.5,1.4,0.4,1.1,0,2,0.4,0,0
161,Paul Dummett,23,Newcastle,30,D(CL),19,1603,0,0.3,30,69.4,0.2,2,0.1,6.76,1,0,1,0,0.2,2.8,0,0,0.6,0,0.1,0.2,1.4,1.2,0.4,0.5,4.6,0.7,0.5,0
162,Marcus Rashford,32,Man Utd,23,"AM(CLR),FW",17,1810,5,0.6,16.5,78.3,0.3,0.5,0.1,6.76,18,7,3,0,1.7,0.5,1,1.3,0.5,0.3,0.9,1.3,0.4,0.2,0.6,0,0.4,0.3,0,0
163,Kiko Femenía,27,Watford,30,"D(LR),M(R)",19,1715,1,0.8,34.5,83.2,0.7,1.2,0,6.76,4,1,2,0,0.4,0.4,0,1.1,0.9,0.1,0.6,1,1.6,1.5,0.3,0,1.3,0.6,0.1,0
164,DeAndre Yedlin,23,Newcastle,28,"D(R),M(R)",31,2842,2,0.6,29.4,75,0.6,0.9,0,6.75,3,0,5,0,0.2,1.4,0,0.9,0.8,0.3,0.5,0.7,1.7,1.3,0.9,0.2,2.7,0.8,0.2,1
165,Angelo Ogbonna,29,West Ham,33,D(C),32,2880,0,0.2,31.7,79.8,0.1,2.8,0,6.75,0,1,3,0,0.3,2.5,0,0.3,0.5,0,0.1,0.3,1,1.8,0.5,0.5,6,0.3,0.8,0
166,Davy Pröpper,211,Brighton,30,M(C),35,3120,4,0.5,39.7,78.1,0.1,3.3,0,6.75,0,0,2,1,1,1.4,0,1.1,0.3,0.1,0.7,1.2,2.1,1.7,1.2,0,2,1.9,0.3,0
167,James McArthur,162,Crystal Palace,34,M(CLR),27,2434,1,0.6,32.4,79.1,0.1,1.1,0,6.75,6,5,5,0,0.9,1.2,0,0.8,0.8,0,1.3,1.5,1.8,1.1,1.4,0,1.1,1.2,0.1,0
168,Petr Cech,13,Arsenal,39,GK,34,3040,0,0,23.9,65.4,0,5.4,0,6.75,0,0,1,0,0,0.4,1,0.1,0.1,0,0,0,0,0,0,0,1.3,0,0,0
169,Pablo Zabaleta,29,West Ham,36,"D(R),DMC,M(R)",37,3291,1,0.5,31.2,73.2,0.4,1.5,0,6.74,0,0,9,0,0.2,1.6,0,0.2,0.9,0,0.4,0.6,2.6,1.6,0.9,0,3.4,1.4,0.4,1
170,Hugo Lloris,30,Tottenham,34,GK,36,3240,0,0,27.7,75.2,0,6,0,6.74,0,0,1,0,0,0.3,1,0,0.1,0,0,0,0,0.1,0,0,1.5,0.1,0,0
171,Wayne Hennessey,162,Crystal Palace,34,GK,27,2430,0,0,25.5,46.2,0,8.5,0,6.74,0,0,1,0,0,0.4,1,0,0.1,0,0,0,0,0.1,0,0,0.6,0,0,0
172,Joselu,23,Newcastle,31,FW,19,1716,1,0.5,19.8,62.7,0.1,0.3,0,6.74,11,4,2,0,1.6,4.8,0,0.2,0.8,0.1,0.6,1.4,0.7,0.4,1,0,1.2,0.9,0.1,0
173,Etienne Capoue,27,Watford,33,"D(C),M(CL)",18,1542,0,0.3,38,82.4,0,2.7,0.2,6.74,5,1,3,0,1,1.8,0,0.6,0.7,0,0.8,0.3,1.9,1.9,0.9,0,1.5,1.2,0,0
174,Jack Cork,184,Burnley,32,DMC,38,3420,1,0.5,41.7,80.6,0.1,2.3,0,6.74,0,2,7,0,0.4,1.5,0,0.8,1.4,0,1.2,1.8,1.6,1.1,0.6,0,2.1,1.1,0.4,0
175,Ayoze Pérez,23,Newcastle,28,"AM(CLR),FW",28,2497,5,1,19.9,71.3,0.1,0.3,0.1,6.74,8,8,3,0,1.7,1.2,3,0.9,1.5,0.4,1.9,2.4,1.1,0.7,1,0,0.7,1.2,0,1
176,Mat Ryan,211,Brighton,29,GK,38,3420,0,0,27.7,48,0,9.6,0,6.74,0,0,0,0,0,0.3,1,0,0,0,0,0,0,0.1,0,0,0.6,0.1,0,0
177,Matt Phillips,175,West Brom,30,"M(CLR),FW",23,2097,2,1.1,16.6,72.6,1.3,0.6,0,6.73,7,2,3,0,0.9,1.2,0,1.5,0.4,0.4,1.5,1.6,0.9,0.8,0.5,0,0.9,0.6,0,0
178,Lewis Cook,183,Bournemouth,24,M(CL),25,2239,2,1,42.3,79.4,0.3,3.7,0.1,6.73,4,0,5,0,0.6,0.5,0,1.7,0.7,0,1.3,1.3,2.3,1.2,1.1,0,0.7,1.5,0.4,0
179,Ilkay Gündogan,167,Man City,30,M(C),15,1510,1,0.7,46.7,91.7,0.1,1.1,0.1,6.73,15,4,3,0,1.2,0.1,0,0.9,0.6,0,0.7,1.1,0.9,0.5,0.5,0,0.3,0.9,0,0
180,Adam Smith,183,Bournemouth,30,"D(LR),M(LR)",22,2069,3,0.8,33.8,82.3,0.4,1.1,0,6.73,5,1,6,0,0.5,0.6,0,1.1,1.4,0,0.6,1.1,1.8,1.1,0.9,0.1,2.1,1.1,0.3,0
181,Leighton Baines,31,Everton,36,"D(L),M(L)",22,1910,3,1.1,34.3,80.1,1,1.3,0,6.73,0,2,1,0,0.3,0.6,1,0.4,0.8,0,0.5,0.4,1.1,1.1,0.3,0.1,2.1,0.2,0.3,0
182,Andrew Surman,183,Bournemouth,35,M(CL),20,1852,5,0.6,47.1,84.4,0.2,2.6,0,6.73,5,2,2,0,0.7,1.4,1,0.5,0.6,0,0.5,0.6,0.6,0.6,0.4,0.1,2,0.7,0.5,0
183,Erik Pieters,96,Stoke,33,"D(L),M(L)",30,2720,1,0.4,32.2,71.7,0.4,1.7,0,6.73,1,0,5,0,0.1,1.7,1,0.3,0.9,0.1,0.6,0.9,2.3,2,1.9,0.3,3.4,0.9,0.8,0
184,Dominic Calvert-Lewin,31,Everton,24,"AM(L),FW",18,1876,6,0.6,15.4,60.9,0.3,0.1,0,6.72,14,4,4,0,1.3,4.2,2,0.7,0.8,0.5,1.3,2.2,0.5,0.3,1.3,0,0.7,0.4,0,0
185,Ryan Fraser,183,Bournemouth,27,"M(CLR),FW",23,2010,3,1.6,31.4,76.6,1.3,0.8,0,6.71,3,5,0,0,1.2,0.3,1,0.4,1.7,0,0.7,1.4,0.4,0.7,0.2,0.1,1.1,0.5,0.2,0
186,Zanka,166,Huddersfield,31,D(C),38,3420,2,0.2,41.1,76.7,0,2.7,0,6.71,0,0,6,0,0.3,2.3,1,0.1,0.2,0.1,0,0.3,1.4,2,1.2,0.8,6.3,0.7,0.5,0
187,Jonjo Shelvey,23,Newcastle,29,M(C),25,2269,3,1.4,46.1,72.4,0.8,5.2,0.3,6.70,5,1,2,2,1.4,0.7,1,0.8,0.3,0,0.6,0.8,1.3,0.9,0.8,0,0.9,0.6,0.2,0
188,Bruno,211,Brighton,41,"D(R),M(R)",23,2018,0,0.4,38.9,82,0.3,2.5,0,6.70,2,0,3,0,0.1,1.1,0,0.6,0.3,0,0.3,0.5,1.2,1.5,0.8,0.1,2.4,0.3,0.4,0
189,Ashley Williams,31,Everton,37,D(C),20,1835,0,0.1,30.5,80.7,0,2.2,0,6.70,4,1,3,1,0.5,2.2,1,0.1,0.2,0.1,0,0.2,1,1.5,1,0.1,7.1,0.4,1,0
190,Loris Karius,26,Liverpool,28,GK,19,1710,0,0,27.4,67.2,0,4.1,0,6.70,0,0,1,0,0,0.4,0,0,0.2,0,0.1,0,0,0.1,0.1,0,0.8,0,0,0
191,Kieran Gibbs,175,West Brom,32,"D(L),M(L)",32,2831,1,0.7,30.7,75,0.6,1.2,0,6.69,1,0,3,0,0.3,1.3,0,0.7,0.3,0,0.5,0.6,1.2,1.5,0.7,0.2,2.5,0.4,0.4,0
192,Aaron Cresswell,29,West Ham,31,"D(CL),M(L)",35,3073,7,0.9,36.1,77.1,1,2.7,0,6.69,1,1,7,0,0.6,1.6,0,0.1,0.4,0.1,0.6,0.7,0.9,1.3,0.6,0.2,3.1,0.3,0.5,0
193,Ederson,167,Man City,28,GK,37,3197,0,0,25.1,85.3,0,4,0,6.68,0,0,1,0,0,0.3,1,0,0.2,0,0,0.1,0,0,0,0,0.8,0,0,0
194,Sofiane Boufal,18,Southampton,28,"AM(CLR),FW",11,1215,2,0.8,20.5,78.6,0.3,0.5,0.1,6.68,15,2,1,0,1.2,0.2,1,2.3,1.1,0.1,1.6,1.5,1.4,0.2,1,0,0.2,0.9,0,0
195,Leroy Fer,259,Swansea,31,M(CL),15,1399,1,0.5,31.6,81,0.1,2.2,0.1,6.67,5,1,5,0,0.6,2.1,0,1.3,1.3,0.1,1,1.4,2.2,0.6,1.4,0,1.2,0.9,0.2,0
196,Geoff Cameron,96,Stoke,36,"D(CLR),DMC",17,1526,0,0.3,25.3,72.3,0,1.4,0,6.67,3,0,2,0,0.3,2,0,0.7,0.4,0,0.6,0.9,1.7,1.8,0.8,0.4,3.1,0.8,0.4,0
197,Tom Cleverley,27,Watford,32,M(CLR),22,1905,2,1.3,49.4,82.3,0.8,2.5,0,6.66,1,1,1,1,0.7,1,0,0.2,1.1,0,0.7,0.9,2.1,1.1,1.4,0,0.8,1.3,0,0
198,Pedro,15,Chelsea,34,M(CLR),17,1524,2,0.8,21.1,83,0.3,0.9,0,6.66,14,4,1,0,1.8,0,0,1.1,0.6,0.5,0.8,1.3,0.6,0.4,0.3,0,0.2,0.4,0,0
199,Ryan Bertrand,18,Southampton,32,"D(CL),M(L)",35,3137,4,1,42.3,78.9,0.7,1.1,0,6.66,0,0,2,0,0.6,1.3,0,0.5,0.9,0,0.6,1,1.4,1.3,0.9,0.1,1.7,0.3,0.3,0
200,Jeffrey Schlupp,162,Crystal Palace,28,"D(L),M(CLR)",21,1748,1,0.5,27.3,74.2,0.1,1.1,0,6.66,3,0,3,0,0.6,1.6,0,0.5,0.3,0,1.3,0.9,2.4,1,0.8,0.2,2.3,0.8,0.3,0
201,Jordon Ibe,183,Bournemouth,25,M(CLR),22,2002,6,1.1,21.7,80.4,0.9,0.7,0.2,6.65,10,2,1,0,1.7,0.1,2,1.2,1.3,0.1,1.6,1.4,0.4,0.3,0.3,0.1,0.3,0.5,0,0
202,Adrian Mariappa,27,Watford,35,D(CR),24,2209,0,0.1,34.3,77,0,1.9,0,6.65,4,0,4,0,0.4,3.2,0,0.1,0.6,0,0.1,0.1,1.6,1.6,1.1,0.5,4.6,0.7,0.6,0
203,Charlie Daniels,183,Bournemouth,35,"D(L),M(L)",34,3005,3,0.9,44.8,78.7,0.3,1.7,0,6.64,1,1,0,0,0.6,1.3,0,0.4,0.5,0,0.5,1.1,1.4,0.9,0.2,0.3,2.7,0.5,0.2,0
204,Heurelho Gomes,27,Watford,40,GK,24,2129,0,0,26.3,55.9,0,8.7,0,6.64,0,0,0,0,0,0.5,0,0,0.1,0,0,0.1,0,0.1,0,0,1.6,0,0,0
205,Oumar Niasse,31,Everton,31,FW,10,1083,2,0.5,11.4,62.4,0,0.1,0,6.64,12,8,2,0,1.7,1.5,1,0.9,0.7,0.9,1.1,2.9,0.5,0.1,1.4,0,0.3,0.7,0.1,0
206,Nathan Redmond,18,Southampton,27,"AM(CLR),FW",22,1947,3,1.4,25.8,76.7,0.5,1.3,0,6.64,9,1,3,0,1.4,0.1,2,1.8,0.6,0.1,1.4,1.2,1,0.5,0.6,0,0.5,0.6,0,0
207,Steven Davis,18,Southampton,36,M(CLR),17,1521,0,0.8,45.4,83.6,0.5,2,0.1,6.64,6,3,0,0,0.6,0.6,0,0.4,0.3,0.1,0.7,0.7,1.3,0.7,0.3,0,1,0.8,0.3,0
208,Wayne Rooney,31,Everton,35,"M(CLR),FW",27,2284,2,1.1,37.5,77.7,0.7,3.4,0.1,6.64,4,10,5,0,1.5,0.8,2,0.3,0.6,0.3,1.8,1.2,0.9,0.5,1.1,0,1.2,1,0.2,0
209,Jordan Pickford,31,Everton,27,GK,38,3420,0,0.1,30.6,44.5,0,8.8,0,6.63,0,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0.1,0,0,1.3,0.1,0,0
210,Thibaut Courtois,15,Chelsea,29,GK,35,3150,0,0,28.1,70.4,0,5.4,0,6.63,0,0,2,0,0,0.1,0,0,0.1,0,0,0,0,0,0.1,0,0.5,0,0,0
211,José Izquierdo,211,Brighton,29,AM(L),23,1989,3,0.7,16.3,78.4,0.2,0.1,0,6.62,9,5,2,0,1.6,0.5,0,0.9,0.4,0.4,0.7,1.6,0.8,0.5,0.6,0,0.8,0.4,0,0
212,Grzegorz Krychowiak,175,West Brom,31,"D(C),M(C)",20,1643,2,0.5,30.1,78.4,0.1,1.8,0.1,6.62,7,0,2,0,0.6,1,0,0.7,1.4,0,0.7,0.6,1.5,1.7,1.1,0,0.9,1.4,0.2,0
213,Jay Rodriguez,175,West Brom,32,"AM(CLR),FW",31,2824,1,0.6,19,72.4,0.1,0.5,0.1,6.62,6,7,2,0,1.9,2.1,2,0.8,0.8,0.5,1.7,2.2,0.8,0.5,1.2,0,1,1.1,0.1,0
214,André Carrillo,27,Watford,30,AM(LR),16,1537,2,0.7,25.3,76.6,0.3,0.9,0,6.62,12,1,2,0,0.9,0.5,1,2.1,0.5,0.1,1.5,1.8,1.1,0.5,0.5,0,0.4,0.9,0,0
215,Troy Deeney,27,Watford,33,FW,20,1842,2,0.9,18.7,56.6,0,0.3,0,6.61,9,5,1,1,1.2,4.7,1,0.1,0.6,0.6,1,0.8,0.5,0.2,0.8,0.1,0.7,0.3,0,0
216,Wes Morgan,14,Leicester,37,D(C),32,2818,0,0.2,28.5,81.1,0,1.4,0,6.61,0,0,4,0,0.4,2.9,0,0.3,0.4,0,0.3,0.2,1.1,1,1,0.8,4.5,0.2,0.8,0
217,Pierre-Emile Højbjerg,18,Southampton,26,M(C),19,1671,0,0.6,48.2,85,0.1,2.2,0.1,6.61,4,0,6,0,0.7,1.2,0,0.9,1.3,0,1,1.4,2,1.6,1.4,0,1,1.9,0.1,0
218,Davide Zappacosta,15,Chelsea,29,"D(R),M(LR)",12,1096,1,0.6,20.2,84.9,0.8,0.3,0,6.61,10,1,0,0,1.1,0.6,0,0.6,0.5,0.2,0.8,1,1.2,0.3,0.3,0.1,0.9,0.6,0.1,0
219,Kasper Schmeichel,14,Leicester,34,GK,33,2966,0,0,31.3,49.6,0,10,0,6.61,0,0,3,0,0,0.4,3,0.1,0.2,0,0,0,0,0,0,0,1.2,0.1,0,1
220,Ki Sung-Yueng,259,Swansea,32,DMC,21,1870,2,0.8,33.4,88,0.8,2.5,0,6.61,4,2,2,0,0.8,0.2,1,0.3,0.7,0,0.3,0.5,1,1.3,0.4,0,0.8,0.5,0,0
221,Ander Herrera,32,Man Utd,32,M(C),13,1262,2,0.4,40.1,87.6,0,1.5,0.1,6.60,13,0,5,0,0.5,0.3,0,0.4,1.1,0.1,0.6,0.5,2.2,1.3,1.1,0,0.8,1.9,0.2,0
222,Solly March,211,Brighton,27,M(CLR),18,1844,1,0.6,17.8,77.8,0.4,1,0,6.60,18,1,3,0,0.8,0.6,1,1.3,0.6,0.2,1.2,1,1.5,0.4,0.8,0.1,0.8,0.9,0.1,0
223,Gaëtan Bong,211,Brighton,33,D(L),25,2238,0,0.4,30.9,70.5,0.2,1.5,0,6.59,0,0,2,0,0.2,1.2,0,0.6,0.5,0,0.4,0.8,1.6,1.6,0.6,0.4,2.8,0.4,0.2,1
