,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,sub,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
111,Joel Ward,162,Crystal Palace,31,"D(LR),DMC,M(R)",30,2692,1,0.4,33.4,71.1,0.4,2,0,6.94,0,2,4,0,0.6,1.8,0,0.6,0.9,0,0.7,0.8,2.1,2.3,1.2,0.1,3.6,0.9,0.5,0
112,Martin Skrtel,26,Liverpool,36,D(C),21,1886,0,0.2,53.4,85.3,0,2.5,0,6.93,1,1,5,0,0.5,2.6,0,0.1,0.3,0,0,0.2,1,1.9,1,0.7,6.7,0.2,0.9,1
113,Andy Carroll,29,West Ham,32,FW,13,1436,2,0.7,16.1,61.6,0,0.5,0,6.92,14,9,2,0,2.1,4.1,1,0.3,0.9,0.3,0.8,1.3,0.3,0.3,1.4,0,1,0.2,0.3,0
114,James Collins,29,West Ham,38,D(C),16,1440,0,0.1,30.2,75.6,0,2.9,0,6.92,3,0,3,1,0.7,2.7,0,0.2,0.4,0.1,0.1,0.1,1,1,0.6,0.8,7.9,0.5,1.2,0
115,Ryan Bertrand,18,Southampton,32,"D(CL),M(L)",32,2880,3,0.7,35,79.8,0.9,1.8,0,6.92,0,1,6,0,0.4,1.2,0,0.5,0.8,0,0.7,0.7,1.3,2.3,0.9,0.3,2.8,0.5,0.2,0
116,Glen Johnson,96,Stoke,37,"D(CLR),M(R)",25,2186,3,0.7,35.8,81.9,0.4,1.3,0,6.92,0,0,1,0,0.7,0.7,0,1.3,0.4,0.2,1,1.1,1.6,2,0.4,0.2,1.1,1.3,0.5,0
117,Morgan Schneiderlin,32,Man Utd,31,DMC,25,2205,0,0.3,50.3,89.5,0,3.4,0,6.92,4,1,3,0,0.4,0.7,0,0.3,0.5,0,0.4,0.7,2.4,2.5,1.8,0,1.7,0.8,0.2,0
118,Gylfi Sigurdsson,259,Swansea,32,"M(CLR),FW",32,2917,3,1.6,33.1,78.9,1.1,0.6,0.1,6.91,4,11,6,0,2.4,0.1,3,0.7,0.6,0.1,1.3,1.6,1.2,0.8,0.7,0,0.4,1.3,0.1,0
119,Micah Richards,24,Aston Villa,33,D(CR),23,2046,1,0.3,29.9,85.1,0,1.6,0,6.91,1,1,3,0,0.5,2.5,2,1.2,1,0,0.3,0.6,1.7,2.5,0.7,0.6,5.9,0.3,0.6,1
120,Matteo Darmian,32,Man Utd,31,"D(CLR),M(LR)",24,1932,0,0.4,33.4,79.3,0.3,1.4,0,6.91,4,1,8,0,0.2,0.7,2,0.4,0.8,0.1,0.6,0.4,3,1.5,1,0.3,1.9,1,0.1,0
121,Georginio Wijnaldum,23,Newcastle,30,M(CLR),36,3169,5,1.2,32.9,84.8,0.2,1,0.1,6.91,2,11,1,0,1.4,0.7,2,1.4,1.3,0.1,1.8,1.5,1,0.7,0.4,0,0.4,0.5,0.2,0
122,Charlie Daniels,183,Bournemouth,35,"D(L),M(L)",37,3286,5,1,45.8,80.4,0.9,1.8,0,6.90,0,3,2,0,0.5,0.7,1,1.5,0.5,0.1,0.7,0.9,2,1.4,0.3,0.3,2.1,0.8,0.1,0
123,Eliaquim Mangala,167,Man City,30,D(C),23,2011,0,0,43.6,87.4,0,1.8,0,6.90,0,0,8,0,0.3,1.8,0,0.2,0.3,0,0.3,0.3,1.4,2.9,1.6,0.6,5.2,0.7,0.3,1
124,Séamus Coleman,31,Everton,33,"D(CR),M(R)",27,2386,3,0.6,37.3,84.1,0.5,1.6,0,6.90,1,1,4,0,1,0.5,0,1.5,1,0.3,0.9,1,2.1,1.3,0.7,0.2,2.5,0.8,0.4,1
125,Jack Butland,96,Stoke,28,GK,31,2790,0,0,28.5,49.7,0,8.3,0,6.90,0,0,0,0,0,0.1,2,0.1,0,0,0,0.1,0,0,0,0,0.6,0.1,0,0
126,Jack Colback,23,Newcastle,31,"D(L),M(C)",28,2397,1,0.6,36.8,84.8,0.6,2.6,0,6.90,1,1,11,0,0.5,0.9,0,0.2,1.5,0,0.6,0.3,2.8,2.1,1.7,0,1.3,1.2,0.4,0
127,Damien Delaney,162,Crystal Palace,40,D(C),32,2880,3,0.3,33,72.7,0.1,3.6,0,6.89,0,2,2,0,0.7,3,1,0.1,0.5,0,0.2,0.2,1,1.8,0.6,0.5,6.3,0.4,1.2,2
128,Paul Dummett,23,Newcastle,30,D(CL),23,1897,0,0.2,29.3,69.2,0.3,2.1,0,6.89,0,1,3,0,0.2,2,0,0.3,0.4,0,0,0.3,2.3,1.8,0.6,0.3,3.8,1,0.5,0
129,Angel Rangel,259,Swansea,38,D(R),20,1822,0,0.5,55.6,79.9,0.5,2.8,0,6.89,3,0,6,0,0.6,1.6,0,0.6,0.7,0.1,0.7,0.7,1.8,2.6,0.8,0.3,3.1,0.8,0.3,0
130,James Tomkins,29,West Ham,32,D(CR),23,1965,0,0.5,33.4,79.5,0.2,2.7,0,6.89,2,0,4,0,0.4,1.4,1,0.2,0.6,0,0.2,0.2,2.5,2.1,0.7,0.4,4,0.7,0.4,0
131,Junior Stanislas,183,Bournemouth,31,M(CLR),17,1442,2,1.6,31.5,78.4,0.7,0.7,0.1,6.89,4,3,1,0,2.1,0.7,1,1.5,0.6,0.1,0.6,1.2,1.4,0.9,0.5,0,0.5,0.6,0,0
132,James McCarthy,31,Everton,30,M(C),29,2435,2,0.5,46.8,87,0.1,3.3,0.1,6.88,0,2,5,1,0.6,0.4,1,0.2,1,0,0.7,0.8,2.7,1.8,1.3,0.1,1.7,1.3,0.6,0
133,Branislav Ivanovic,15,Chelsea,37,D(CR),33,2918,2,0.4,39.4,82.9,0.3,2.2,0,6.88,0,2,5,0,0.8,2.4,1,0.3,0.7,0,0.3,0.4,2,1.8,1,0.4,2.6,0.9,0.5,0
134,Diafra Sakho,29,West Ham,31,FW,18,1527,1,0.7,16.4,62.2,0.1,0.2,0,6.88,3,5,3,0,2.3,2.6,0,0.9,1.3,0.6,2.1,2.9,0.7,0.4,0.9,0,0.9,0.4,0.1,0
135,Jordan Ayew,24,Aston Villa,30,"AM(CLR),FW",27,2353,0,0.6,26.7,80.9,0.2,0.5,0,6.88,3,7,6,1,2,2,0,2.5,1.3,0.3,2.5,3.2,1.3,0.8,1.6,0,0.3,0.7,0.1,0
136,Cheick Tioté,23,Newcastle,35,M(C),16,1228,0,0.4,41.8,85.5,0,2.2,0,6.87,4,0,5,0,0.1,1.8,0,0.8,0.7,0,0.8,0.5,2.4,2.1,1.6,0,1.5,1.1,0.2,0
137,Lukasz Fabianski,259,Swansea,36,GK,37,3330,1,0.1,27,58,0,7.3,0,6.87,0,0,1,0,0,0.4,2,0,0.2,0,0,0.1,0,0,0,0,1.1,0,0,0
138,Ciaran Clark,24,Aston Villa,32,D(CL),16,1442,0,0.2,31.1,76,0.1,1.7,0,6.87,2,1,6,0,0.6,2.8,0,0.5,0.6,0,0.2,0.4,1.3,2.6,0.8,0.4,7.1,0.5,0.7,0
139,Adam Smith,183,Bournemouth,30,"D(LR),M(LR)",22,2097,0,0.5,29.4,84.3,0.4,1.2,0,6.87,9,2,5,0,0.5,0.7,1,1.5,1.6,0.1,0.5,1.1,2.3,1.4,1.1,0.1,1.6,0.9,0.2,0
140,Kurt Zouma,15,Chelsea,26,D(CR),21,1918,1,0,32,80.4,0,1.6,0,6.87,2,1,0,0,0.7,2.9,0,0.2,0.3,0.1,0.1,0.3,1.3,1.6,0.4,0.5,5.3,0.3,0.4,0
141,Tom Cleverley,31,Everton,32,M(CLR),17,1614,4,1,40.2,83.1,0.6,2.3,0,6.87,5,2,1,0,1.1,0.9,1,0.6,0.9,0,0.6,0.8,2.1,0.9,0.5,0,0.8,1.6,0,0
142,Jeffrey Schlupp,14,Leicester,28,"D(L),M(CLR)",14,1385,2,0.7,19.2,73.1,0.4,1.6,0,6.86,10,1,4,0,1.1,1.1,0,1.7,0.9,0,0.8,1,1.9,1.3,0.6,0.1,0.9,0.6,0,0
143,Geoff Cameron,96,Stoke,36,"D(CLR),DMC",27,2361,0,0.3,37.6,76.3,0,1.4,0,6.86,3,0,0,1,0.5,2.3,0,0.9,0.3,0,0.6,0.6,2,1.9,0.9,0.3,3.3,0.9,0.6,0
144,Oscar,15,Chelsea,30,M(CLR),20,1775,3,1.1,38.5,81.1,0.4,2.3,0,6.86,7,3,4,0,1.9,0.4,2,1,1.3,0.1,1.1,1.3,2.3,0.5,0.7,0,0.8,1.3,0.1,0
145,Jesús Navas,167,Man City,35,"D(R),M(R)",24,2282,7,1.6,37.3,83.4,1,1.2,0.1,6.86,10,0,1,0,0.9,0.3,0,1.4,0.7,0.1,1.3,1,0.9,0.6,0.5,0,0.3,0.6,0,0
146,Per Mertesacker,13,Arsenal,37,D(C),24,2049,0,0.1,52,89.3,0,1.9,0,6.86,0,0,1,1,0.3,2.2,0,0.1,0.3,0,0.2,0.3,1.1,1.5,0.3,1.1,4.5,0.2,0.4,0
147,Leighton Baines,31,Everton,36,"D(L),M(L)",16,1477,1,1.2,42,82.1,1.4,3.2,0,6.86,2,2,0,0,0.5,0.5,1,0.2,1.2,0.2,0.6,0.5,1.9,1.6,0.3,0.2,2.3,0.8,0.3,0
148,Angelo Ogbonna,29,West Ham,33,D(C),27,2328,0,0.1,33.8,79.4,0,2.8,0,6.86,1,0,5,0,0.2,2.2,0,0.3,0.6,0,0.3,0.5,1.5,1.8,0.8,0.6,5.8,0.3,0.7,0
149,John Stones,31,Everton,27,D(CR),31,2780,0,0.2,47.5,88.7,0.1,4.4,0,6.85,2,0,3,0,0.2,1.6,0,0.7,0.8,0,0.3,0.3,1.4,1.7,0.3,0.6,3.8,0.4,1.1,0
150,James McArthur,162,Crystal Palace,34,M(CLR),26,2193,2,0.8,37.8,85.4,0,2.4,0,6.85,2,2,5,0,0.6,1.1,0,0.4,0.8,0,1,0.6,2,2.4,1.5,0.1,0.7,1.7,0.4,0
151,Daryl Janmaat,23,Newcastle,32,"D(CR),M(R)",32,2755,4,0.8,39.1,73.8,0.9,2.5,0.1,6.85,0,2,5,1,0.6,0.8,1,1.2,0.3,0.2,0.6,1.1,2.5,1.8,0.9,0.2,2.6,0.9,0.3,0
152,DeAndre Yedlin,16,Sunderland,28,"D(R),M(R)",21,1813,1,0.5,22.5,67.6,0.3,0.9,0,6.84,2,0,2,0,0.2,1,0,1,0.5,0,0.3,1,1.7,1.1,0.9,0.3,3.9,0.6,0.6,0
153,Christian Benteke,26,Liverpool,30,FW,14,1520,3,1.1,17.7,66.1,0,0.4,0,6.83,15,9,2,0,2.1,4.4,3,0.5,0.9,0.6,1.1,1.7,0.3,0,1,0,0.4,0.1,0,0
154,Rudy Gestede,24,Aston Villa,33,FW,14,1659,2,0.5,18.6,57.4,0,0.2,0,6.83,18,5,2,0,1.9,6.5,1,0.3,0.4,0.2,0.5,1.2,0.3,0.2,0.8,0,0.9,0.2,0.1,0
155,James McClean,175,West Brom,32,"D(L),M(CLR),FW",28,2416,2,0.8,17.1,69.3,1.3,0.7,0,6.83,7,2,7,1,0.9,1.7,2,1.1,1.1,0.2,1.3,1,2,0.9,1,0,1.5,1.6,0.2,0
156,Xherdan Shaqiri,96,Stoke,30,M(CLR),27,2039,6,1.9,23.7,82.3,1.4,0.7,0.3,6.82,0,3,3,0,1.5,0.1,2,1.3,1,0.3,1.7,2.2,0.7,0.4,0.9,0,0.1,0.4,0,0
157,Sebastian Prödl,27,Watford,34,D(C),19,1777,0,0.1,24.2,73.9,0,2.8,0,6.82,2,2,5,0,0.6,1.4,0,0,0.3,0,0.1,0.1,1.1,3.1,1.1,1,4.4,0.5,0.7,0
158,Ryan Shawcross,96,Stoke,34,D(C),20,1697,0,0.1,29.6,72.6,0,1.9,0,6.81,0,0,2,1,0.4,2.5,0,0.3,0.2,0.2,0.2,0.2,2.2,2,0.9,0.2,4.7,0.8,1,0
159,Adrián,29,West Ham,34,GK,32,2880,0,0,26.7,50.5,0,8.6,0,6.81,0,0,1,1,0,0.2,1,0,0.1,0,0,0,0,0,0,0,1.1,0.1,0,0
160,Stéphane Sessegnon,175,West Brom,37,M(CLR),21,1761,2,1.1,22.1,80.1,0.8,0.4,0.1,6.81,4,2,1,0,1.2,0.4,1,2.2,2.1,0.1,2.1,2.1,0.8,0.6,0.7,0,0.3,0.4,0,0
161,Dieumerci Mbokani,168,Norwich,35,FW,15,1589,1,0.9,16.7,68.8,0,0.1,0,6.81,14,7,0,0,1.3,4.1,1,0.8,1.6,1,1.7,1.7,0.4,0.1,0.6,0,0.8,0.3,0,0
162,Gerard Deulofeu,31,Everton,27,"AM(LR),FW",16,1385,8,1.3,20.1,73.6,0.9,1.5,0.2,6.81,10,2,2,0,0.3,0,0,1.8,0.5,0.1,1.1,1.3,0.6,0.5,0.1,0,0.2,0.8,0,0
163,Gary Cahill,15,Chelsea,35,D(C),21,1955,1,0.1,33.6,83.6,0,1.3,0,6.81,2,2,2,0,0.6,3,0,0.1,0.9,0,0.2,0.3,1,1.6,0.7,0.8,4.9,0.3,1.5,1
164,Aaron Cresswell,29,West Ham,31,"D(CL),M(L)",37,3315,4,1.1,37.2,77.5,0.8,3.1,0,6.81,0,2,1,0,0.8,1.1,0,0.3,0.8,0,0.5,0.6,1,1.9,0.6,0.2,2.4,0.5,0.5,0
165,Juan Mata,32,Man Utd,33,AM(CLR),34,2902,5,1.4,47.4,89.2,0.5,2.6,0.1,6.80,4,6,4,1,1.5,0.1,2,0.8,0.8,0.2,1.4,0.8,0.8,0.6,0.6,0,0.5,1.2,0,0
166,Harry Arter,183,Bournemouth,31,M(C),21,1674,0,1.2,49.2,86,0.2,3.8,0.1,6.80,0,1,7,0,1.7,0.4,0,1,0.8,0,1.5,1,2.7,1.2,1.1,0,0.4,1.7,0,0
167,Oriol Romeu,18,Southampton,30,DMC,17,1609,0,0.4,28.7,85,0,2,0.1,6.80,12,1,7,0,1,0.9,0,0.6,0.5,0,0.5,0.4,2.7,1.4,1,0,1.1,1.3,0.4,0
168,Miguel Britos,27,Watford,36,D(CL),24,2076,0,0,32.8,66.1,0.1,4.3,0,6.80,0,0,7,0,0.3,2.6,0,0.3,0.8,0,0.1,0.2,1,2.5,0.8,1.1,5.3,0.5,0.6,0
169,Chris Brunt,175,West Brom,36,"D(L),M(CLR)",20,1803,3,1,28.3,69.8,1.2,2.7,0,6.80,2,0,7,0,0.8,1.1,0,0.6,0.4,0,0.4,0.6,1.3,1.7,0.8,0.1,3.1,0.9,0.5,0
170,Glenn Whelan,96,Stoke,37,DMC,37,3174,1,0.7,55.9,87,0.1,2.8,0,6.80,0,0,6,0,0.3,1.1,1,0.3,0.5,0,0.5,0.6,1.9,2,0.7,0,2.7,1.3,0.6,0
171,Jermain Defoe,16,Sunderland,39,"AM(R),FW",28,2550,1,0.7,12.9,75.8,0.1,0.3,0,6.79,5,15,3,0,2.6,0.2,2,0.5,1.1,1.3,1.3,1.5,0.5,0.1,0.5,0,0.1,0.2,0,0
172,Andrew Surman,183,Bournemouth,35,M(CL),38,3420,3,1.1,60.2,85.3,0.1,5.7,0.1,6.79,0,0,4,0,0.4,1.2,1,0.4,0.5,0,0.7,0.8,1.3,2.9,0.7,0,1.7,0.9,0.3,0
173,Nathaniel Clyne,26,Liverpool,30,"D(LR),M(R)",33,2970,0,0.7,45.8,78.6,0.3,1.8,0,6.79,0,1,6,0,0.9,0.3,0,0.7,0.8,0,0.9,0.7,2.5,1.6,0.6,0.3,1.7,0.5,0.2,0
174,Kasper Schmeichel,14,Leicester,34,GK,38,3420,0,0.1,30.2,35.7,0,8.8,0,6.78,0,0,2,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0.8,0.1,0,0
175,Marouane Fellaini,32,Man Utd,33,M(C),12,1070,0,0.6,32.8,83.6,0,0.8,0,6.78,6,1,2,0,1.3,2.7,0,0.9,0.7,0.2,1.7,1.2,1.4,0.6,1.8,0,1.2,0.6,0.1,0
176,Bastian Schweinsteiger,32,Man Utd,37,"D(C),M(C)",13,1205,0,0.4,59.3,85.7,0.1,3.6,0,6.78,5,1,3,0,0.7,0.9,0,0.7,0.9,0,1.6,1.1,2,1.3,1.1,0,0.9,0.9,0.2,0
177,Tim Howard,31,Everton,42,GK,25,2250,0,0,24.2,58.4,0,5.4,0,6.78,0,0,1,0,0,0.1,2,0,0.1,0,0,0.1,0,0.2,0.1,0,0.6,0,0,0
178,Bojan,96,Stoke,31,"AM(CLR),FW",22,1712,1,1,27,84.3,0.2,1.4,0.1,6.78,5,7,2,0,1.3,0.1,2,1.7,1.1,0.1,1.4,1.4,0.7,0.6,0.3,0,0,1.2,0,0
179,Raheem Sterling,167,Man City,26,"M(CLR),FW",23,1928,2,1.1,27.3,85.3,0.2,0.3,0.1,6.78,8,6,1,0,1.7,0.3,0,1.3,1.7,0.2,2.1,1.2,1.1,0.5,0.8,0,0.1,0.7,0,0
180,Dan Gosling,183,Bournemouth,31,M(C),28,2445,1,0.8,35.1,83.6,0,1.2,0.1,6.77,6,3,6,0,1.2,1.1,0,1.1,1.2,0,1.2,1.6,2.1,1.5,0.9,0,0.6,1.9,0.4,0
181,Ander Herrera,32,Man Utd,32,M(C),17,1538,2,0.8,40.6,84,0.2,1.7,0.1,6.77,10,3,4,0,0.9,0.3,2,0.7,0.8,0,1.2,1.5,2.1,0.9,1,0,0.6,1.3,0.2,0
182,Mile Jedinak,162,Crystal Palace,37,"D(C),DMC",16,1531,0,0.3,30.7,71.6,0,1.9,0,6.77,11,0,6,0,0.5,3.8,1,0.2,0.6,0.1,0.3,0.4,1.9,2,1.3,0,2.1,1,0.4,0
183,Jonny Howson,168,Norwich,33,"D(CR),M(CLR)",33,2953,4,0.7,35.6,74.8,0.3,1.8,0,6.77,3,3,7,0,1,0.9,0,0.8,0.5,0.1,1,0.9,2.1,1.2,0.8,0,1.8,1.3,0.3,0
184,Matt Ritchie,183,Bournemouth,32,"D(L),M(CLR)",33,2979,6,1.1,38.6,76.2,1.2,2.5,0,6.77,4,4,5,0,2.1,0.6,0,0.5,1.5,0.1,1.2,1.4,1.5,1.3,1.1,0,0.9,1.1,0,0
185,José Manuel Jurado,27,Watford,35,M(CLR),27,2027,0,1.5,35.3,84.1,0.6,1.2,0,6.76,0,0,3,0,1.3,0.1,0,1.9,1.4,0,1.4,1.6,1.4,0.9,0.4,0,0.3,0.9,0,0
186,Allan-Roméo Nyom,27,Watford,33,"D(LR),M(R)",29,2475,1,0.2,26.8,67.9,0.4,1.8,0,6.76,3,0,8,0,0.2,0.4,0,0.8,0.7,0,0.6,0.6,2.6,1.9,1.2,0.4,2.2,0.8,0.2,0
187,Ryan Bennett,168,Norwich,31,D(C),20,1838,0,0.2,25.5,74.3,0,3,0,6.76,2,0,7,0,0.4,2.5,1,0,0.2,0,0,0.1,0.9,1.6,0.6,1.1,7.9,0.4,0.6,1
188,Enner Valencia,29,West Ham,31,"AM(LR),FW",10,1010,2,0.6,13.2,75.6,0.3,0.1,0,6.75,9,4,1,0,1.8,1.3,0,0.8,1.2,0.5,1.4,1.9,1.1,0.5,0.6,0,0.8,0.6,0.1,0
189,Joleon Lescott,24,Aston Villa,39,D(CL),30,2631,0,0.1,32.5,75.4,0,3,0,6.75,0,1,2,0,0.4,2.3,1,0.2,0.3,0,0.2,0.4,1.1,2.6,0.5,1,5.9,0.6,0.7,0
190,Fraser Forster,18,Southampton,33,GK,18,1620,0,0,25.5,50.8,0,9.4,0,6.75,0,0,0,0,0,0.1,1,0.1,0,0,0,0,0,0,0,0,0.7,0.1,0,0
191,Nathan Redmond,168,Norwich,27,"AM(CLR),FW",24,2339,3,1.3,27.8,77.5,0.7,0.8,0,6.75,11,6,0,0,1.5,0.2,3,1.7,0.8,0.2,1.3,1.4,0.9,0.4,0.8,0,0.3,0.8,0,0
192,Hugo Lloris,30,Tottenham,34,GK,37,3330,0,0,28.3,63.8,0,6.8,0,6.75,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0.1,0,0,0,1.2,0,0,0
193,Sebastien Bassong,168,Norwich,35,D(C),30,2789,0,0.1,27.5,76.8,0,2.3,0,6.75,2,1,4,0,0.6,3,0,0.3,0.7,0.1,0.2,0.2,0.8,1.7,0.8,0.9,8,0.4,0.6,0
194,Billy Jones,16,Sunderland,34,"D(CLR),M(R)",23,2033,1,0.5,23.7,71.5,0.2,0.8,0,6.75,1,1,8,0,0.6,2.5,0,0.5,0.6,0.1,0.5,0.6,3.2,1.3,1.3,0.1,2.7,1.2,0.7,0
195,Carlos Sánchez,24,Aston Villa,35,"D(C),M(C)",16,1371,0,0.2,39.7,80.6,0.1,4.2,0,6.74,4,0,3,0,0.7,1.4,0,0.9,0.3,0,0.4,1,2.7,2.3,1.3,0,1.3,1.2,0.3,0
196,Almen Abdi,27,Watford,34,M(CLR),25,1987,0,1,29.3,82.1,0.5,1.1,0,6.74,7,2,4,0,1.2,0.7,1,0.4,0.8,0,0.9,1.4,2.6,1,1.2,0,0.8,1.6,0.1,0
197,Aaron Lennon,31,Everton,34,M(LR),17,1540,0,0.9,19.1,81.1,0.3,0.5,0,6.73,8,5,1,0,0.7,0,0,1,0.8,0,0.6,0.7,1.4,0.3,0.5,0,0.6,0.6,0.1,0
198,Joel Campbell,13,Arsenal,29,"AM(LR),FW",11,888,2,0.7,18,78.7,0.1,0.3,0.1,6.72,8,3,0,0,1,0.3,0,0.9,1.3,0.2,0.7,1.4,1.4,0.5,0.5,0.1,0.2,1.1,0.2,0
199,Jeremain Lens,16,Sunderland,33,"M(CLR),FW",14,1295,3,0.9,19.3,67.5,0.7,0.7,0.1,6.72,6,3,3,1,1.3,1.1,1,1.3,1.6,0.2,1.8,1.9,1.8,0.2,1.4,0,0.5,1.2,0,0
200,Ayoze Pérez,23,Newcastle,28,"AM(CLR),FW",22,2050,2,0.9,17.2,75.6,0.5,0.7,0,6.71,12,6,4,0,1.5,0.2,1,1.2,1.1,0.1,1.9,1.6,1.6,0.8,1,0,0.4,1.2,0.1,0
201,Jesse Lingard,32,Man Utd,28,"AM(CLR),FW",19,1635,1,0.6,28.5,84.7,0.1,0.4,0.1,6.71,6,4,4,0,1.2,0.1,1,0.8,0.8,0.2,1,1.5,1.5,0.6,1,0,0.4,1.2,0,0
202,Vurnon Anita,23,Newcastle,32,"D(LR),DMC,M(R)",24,2108,3,0.5,35.4,77.4,0.2,1.9,0,6.71,4,1,6,0,0.3,0.6,0,0.3,0.4,0,0.6,0.6,2.6,2,1,0.1,1.4,1,0.3,0
203,Jordy Clasie,18,Southampton,30,"D(C),DMC",20,1554,0,0.6,34.9,81.5,0.3,2.3,0,6.71,2,0,5,0,0.6,0.4,0,0.2,0.4,0,0.5,0.5,1.9,2.5,0.8,0,1.3,1.8,0.2,0
204,Wes Hoolahan,168,Norwich,39,AM(CLR),25,2006,8,1.6,37.1,82.1,0.5,1.2,0.1,6.71,5,4,1,0,0.9,0.1,1,1.1,1.3,0.2,2.3,1.5,0.9,0.5,0.6,0,0,1.3,0,0
205,Joshua King,183,Bournemouth,29,"AM(CLR),FW",24,1927,2,0.8,14.4,76.9,0.2,0.1,0,6.71,7,6,1,0,1.8,1,1,1.5,0.9,0.5,1.6,2.8,1,0.3,1.2,0,0.4,0.4,0,0
206,Fabio Borini,16,Sunderland,30,"M(CLR),FW",22,1899,2,0.7,21.2,71.6,0.2,1.1,0,6.70,4,5,6,0,1.8,1,0,0.9,1.9,0.1,1.7,1.8,0.9,0.8,1.2,0,1.2,1.2,0.1,0
207,Joe Hart,167,Man City,34,GK,35,3110,0,0.1,20.6,52.6,0,5.1,0,6.70,0,0,0,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,1.2,0,0,0
208,Craig Cathcart,27,Watford,32,D(CR),34,3034,0,0.1,29.5,70.1,0,3.3,0,6.70,1,1,3,0,0.1,1.9,1,0.2,0.3,0,0.1,0.2,1.3,1.8,0.3,1.2,4.9,0.4,0.7,1
209,Arouna Koné,31,Everton,37,"AM(LR),FW",16,1459,4,0.6,23.2,84.1,0.2,0.5,0,6.70,9,5,1,0,1.4,0.6,1,1,0.5,0.2,1.8,1.8,1,0.4,0.6,0,0.3,0.6,0,0
210,Pape Souaré,162,Crystal Palace,31,"D(L),M(L)",34,3016,1,0.8,34.3,75,0.7,2.2,0,6.69,0,0,6,1,0.3,0.8,0,0.5,0.9,0,0.6,0.9,0.9,2.5,0.7,0.1,3.6,0.3,0.5,1
211,Ashley Westwood,24,Aston Villa,31,DMC,31,2720,2,1.3,47.3,82.9,1.1,3.6,0,6.69,1,2,6,0,1.2,0.2,1,0.3,0.3,0,0.8,0.5,1.9,1.8,0.9,0,0.7,1.2,0.4,0
212,Fabricio Coloccini,23,Newcastle,39,D(C),26,2294,0,0.1,32.7,83.7,0,3,0,6.69,0,1,2,1,0.4,1.2,1,0.2,0.3,0,0.2,0.3,1.7,2.3,0.3,0.6,3.7,1.1,1.1,1
213,Connor Wickham,162,Crystal Palace,28,"AM(L),FW",15,1327,3,0.6,18.4,66.7,0.1,1.1,0,6.68,6,5,1,0,1.6,2.6,1,0.4,0.9,0.1,1.4,2.5,0.6,0.2,1.5,0,1,0.8,0.1,0
214,John Obi Mikel,15,Chelsea,34,M(C),19,1784,1,0.2,49.7,89.5,0,1.9,0,6.68,6,0,6,0,0.3,0.7,0,0.8,0.4,0,0.5,0.4,2.1,1.3,1.3,0.1,1.4,1.3,0.3,0
215,Alexander Tettey,168,Norwich,35,M(C),23,1952,0,0.2,46.3,83.8,0,3,0,6.68,0,2,10,0,0.9,1.3,1,0.7,0.4,0,0.7,0.7,2.1,1.8,1.7,0,2.2,1,0.2,0
216,Kyle Naughton,259,Swansea,32,"D(CLR),M(R)",19,1763,3,0.7,40,78.9,0.4,1.5,0,6.67,8,0,2,1,0.3,1.1,0,0.5,0.8,0,0.6,0.7,1.5,1.8,0.9,0.1,2.4,0.9,0.1,0
217,Aleksandar Mitrovic,23,Newcastle,27,FW,22,2117,4,0.9,21.1,71.8,0,0.4,0.1,6.67,12,9,4,2,2.3,2.5,0,0.5,1.5,0.5,2,2.5,0.7,0.2,1.5,0,0.9,0.6,0.2,0
218,Michael Carrick,32,Man Utd,40,"D(C),M(C)",22,1975,0,0.4,55.9,86.5,0.1,3.9,0.1,6.66,6,0,4,0,0.3,0.6,0,0.3,0.5,0,0.6,0.5,1.5,1.6,0.4,0.1,1.3,0.7,0.1,0
219,Adam Johnson,16,Sunderland,34,M(CLR),11,1144,5,1.5,29.6,77,0.9,3,0.2,6.66,8,2,3,0,0.8,0.1,0,0.7,0.6,0.1,1,1.2,0.5,0.5,0.4,0,0.4,0.5,0.1,0
220,Alex Oxlade Chamberlain,13,Arsenal,28,M(CLR),9,925,0,0.9,20,82.5,0.4,1.2,0,6.66,13,1,0,0,1,0.4,0,1.7,0.6,0.1,1.1,1.1,1,0.5,0.5,0,0.4,0.5,0.2,0
221,Jonathan Walters,96,Stoke,38,"M(CLR),FW",18,1725,3,0.9,18.2,65.7,0.1,0.6,0.1,6.66,9,5,1,0,1.2,3,1,0.4,1,0.9,1,1.7,0.3,0.2,0.5,0,1,0.3,0.2,0
222,Pedro Obiang,29,West Ham,29,DMC,11,1081,1,0.1,19.8,78.6,0,1.1,0,6.66,13,0,2,0,0.3,1.3,1,0.5,0.4,0,0.5,0.3,1.8,1.5,0.8,0,0.9,1.1,0.5,0
223,Thibaut Courtois,15,Chelsea,29,GK,23,2020,0,0,22.7,48.2,0,5.8,0,6.66,0,0,1,2,0,0.3,0,0,0,0,0,0,0,0,0.1,0,1.1,0,0,0
