,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,sub,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
252,Cenk Tosun,31,Everton,30,FW,10,1050,3,0.5,10.3,70.5,0,0.3,0,6.44,15,3,3,0,1.5,1.5,0,0.1,0.6,0.3,0.8,1.6,0.5,0.2,0.7,0,0.1,0.4,0,0
253,Olivier Giroud,15,Chelsea,35,FW,7,834,4,0.7,9.7,68.2,0,0.2,0,6.43,20,2,1,0,1.2,1.4,0,0.1,0.2,0.2,0.2,0.8,0.1,0.1,0.4,0,0.2,0.1,0,0
254,Ryan Sessegnon,170,Fulham,21,"D(L),M(LR)",26,2298,6,0.9,19.6,73.4,0.4,0.4,0.1,6.42,9,2,0,0,0.8,0.5,0,0.9,0.6,0.4,1.5,1.9,0.6,0.5,0.6,0.2,1.1,0.5,0.1,0
255,Mat Ryan,211,Brighton,29,GK,34,3060,0,0,27.2,50.1,0,9.7,0,6.41,0,0,2,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0.6,0,0,0
256,Bobby De Cordova-Reid,188,Cardiff,28,"M(CLR),FW",16,1423,2,0.6,11.5,71.4,0.1,0.2,0,6.41,11,5,0,0,1,0.4,1,0.6,1,0.4,1.1,1.5,0.6,0.1,0.2,0,0.4,0.2,0,0
257,Florent Hadergjonaj,166,Huddersfield,27,"D(LR),DMC,M(R)",19,1841,0,1,30.2,75.2,0.9,1.4,0,6.40,5,0,1,0,0.3,1,0,0.4,0.8,0.1,0.1,0.9,1.3,0.9,0.5,0.3,1.1,1,0.3,0
258,Junior Stanislas,183,Bournemouth,31,M(CLR),11,1027,3,0.7,21.6,77.4,0.3,0.5,0.1,6.40,12,2,1,0,1.5,0.4,0,0.5,0.4,0.1,0.4,0.9,0.5,0.1,0.3,0,0.7,0.2,0,0
259,Harry Arter,188,Cardiff,31,M(C),24,2009,1,0.4,26.3,80.7,0.2,1.7,0,6.39,1,0,10,0,0.9,0.2,0,0.1,0.6,0.1,0.1,0.8,2.5,0.8,1,0,0.8,1.2,0.2,0
260,Nampalys Mendy,14,Leicester,29,M(C),23,2089,0,0.2,35.2,88.8,0.1,1.6,0,6.37,8,0,5,0,0.1,0.3,0,0.5,1.2,0,0.5,1,1.1,0.8,0.7,0,0.7,0.5,0.3,0
261,Hélder Costa,161,Wolves,27,AM(CLR),16,1346,2,0.7,17.7,81.4,0.1,0.4,0,6.36,9,1,3,0,1,0.4,0,1,0.9,0.2,1.7,1.9,0.7,0.4,0.8,0,0.2,0.6,0,0
262,Andre Gray,27,Watford,30,FW,13,1362,2,0.5,8.1,65.7,0.1,0.1,0,6.35,16,7,2,0,1.2,0.6,0,0.3,0.3,0.5,0.7,1.9,0.1,0.1,0.4,0,0.1,0.2,0,0
263,Chris Löwe,166,Huddersfield,32,"D(L),M(L)",23,2057,2,0.7,29,75.1,1.1,2.1,0,6.35,6,0,2,0,0.6,0.9,0,0.3,0.4,0.1,0.4,0.6,1.2,0.8,0.5,0.1,1.8,0.7,0.1,0
264,Ivan Cavaleiro,161,Wolves,27,"AM(CLR),FW",6,687,1,0.8,12.8,75.5,0.7,0.1,0,6.35,17,3,1,0,0.6,0.4,0,0.7,0.2,0.3,0.8,1.1,0.2,0.2,0.6,0,0.2,0.6,0,0
265,Erik Durm,166,Huddersfield,29,"D(LR),M(LR)",21,2054,1,0.4,27.7,69,0.4,1.3,0,6.33,7,0,0,0,0.4,0.8,0,0.4,0.8,0,0.5,1.2,1.3,1.5,0.5,0.3,1.3,0.7,0.2,0
266,Isaac Success,27,Watford,25,"AM(LR),FW",9,1039,1,0.7,11.6,71.3,0,0.3,0,6.32,21,1,4,0,1,1,0,0.5,1.6,0.4,0.8,1.5,0.5,0.1,0.8,0,0.4,0.1,0,0
267,Gaëtan Bong,211,Brighton,33,D(L),19,1805,0,0.4,27.4,74.3,0.4,1.1,0,6.31,3,0,0,0,0.1,1.1,0,0.5,0.2,0,0.7,0.8,0.7,1.1,0.5,0.2,2,0.2,0.3,0
268,Tim Ream,170,Fulham,34,"D(CL),DMC",25,2051,0,0.1,40.5,87.9,0,1.4,0,6.30,1,0,1,0,0,1.8,0,0.2,0.3,0,0.2,0.2,0.9,1,0.5,0.6,3,0.5,0.4,0
269,Jürgen Locadia,211,Brighton,27,"AM(LR),FW",12,1230,0,0.5,12.7,72.8,0.2,0.7,0,6.27,14,2,1,0,1.1,0.9,0,0.2,0.4,0.4,0.6,1.6,0.6,0.3,0.8,0,0.3,0.2,0,0
270,Jeff Hendrick,184,Burnley,29,M(CR),25,2071,0,0.4,20.6,75.3,0.1,0.7,0,6.27,7,3,4,0,0.6,0.5,1,0.4,0.4,0.3,0.9,1,0.8,0.4,0.5,0,0.8,0.7,0.2,0
271,Charlie Austin,18,Southampton,32,FW,11,981,2,0.4,7.9,58.6,0,0.2,0,6.27,14,2,1,0,1.3,1.7,0,0,0.7,0.4,0.7,1.2,0.5,0.1,0.6,0,0.5,0.2,0.1,0
272,Asmir Begovic,183,Bournemouth,34,GK,24,2160,0,0,22.1,60.8,0,5.7,0,6.25,0,0,0,0,0,0.5,0,0,0.1,0,0,0.1,0,0,0,0,0.8,0.1,0,0
273,Florin Andone,211,Brighton,28,FW,8,876,0,0.1,7.2,67.3,0.1,0.1,0,6.22,15,3,5,0,0.8,1.6,0,0.4,0.9,0.2,1.4,2.1,0.4,0.1,1.2,0,0.5,0.2,0,0
274,Kelechi Iheanacho,14,Leicester,25,"AM(C),FW",9,931,3,0.4,9.2,76.4,0,0.2,0.1,6.22,21,1,2,0,0.6,0.5,0,0.3,0.2,0.3,0.7,1,0.2,0.1,0.5,0,0.1,0.1,0,0
275,Laurent Depoitre,166,Huddersfield,32,FW,10,1062,1,0.4,11.9,59.9,0,0.1,0,6.22,13,0,1,0,1.3,3.5,0,0.2,0.4,0.3,1.3,1.8,0.3,0.1,0.8,0,0.3,0.1,0,0
276,Morgan Gibbs-White,161,Wolves,21,AM(CR),5,651,1,0.4,12.2,83.9,0.2,0.8,0.1,6.20,21,0,1,0,0.3,0.5,0,0.5,0.2,0.1,0.6,0.9,0.2,0,0.3,0,0,0.1,0,0
277,Elias Kachunga,166,Huddersfield,29,"AM(CLR),FW",13,1182,0,0.3,14.8,71.3,0.3,0.2,0,6.14,7,0,2,0,0.7,1.2,0,0.5,1.1,0.5,1,1.1,1.1,0.2,1.2,0,0.5,0.8,0.1,0
278,Isaac Mbenza,166,Huddersfield,25,"AM(LR),FW",10,984,1,0.3,10.5,75.4,0.3,0.4,0,6.14,12,1,1,0,0.7,0.1,0,0.2,0.2,0.2,0.5,0.8,0.5,0.2,0.4,0,0.2,0.1,0,0
279,Lys Mousset,183,Bournemouth,25,FW,1,351,0,0.2,5,71.9,0,0,0,6.11,23,1,1,0,0.5,0.4,0,0.4,0.2,0.2,0.2,0.8,0.1,0,0.3,0,0.1,0.1,0,0
280,Shinji Okazaki,14,Leicester,35,"AM(CLR),FW",1,271,1,0,4.5,74.5,0,0.1,0,6.10,20,0,0,0,0.2,0.4,0,0.1,0.2,0.1,0.3,0.9,0.2,0.1,0.3,0,0,0,0,0
