,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
24,Declan Rice,29,West Ham,24," D(C),DMC  ",35(1),3178,4,0.7,59.8,91.6,0.2,3.6,0,7.10,1,8,0,0.7,1.2,1,1.4,0.3,0,0.6,0.7,2.2,1.8,0.8,0,1.4,0.9,0.6,0
25,Thiago Alcântara,26,Liverpool,32, M(C)  ,17(8),1538,4,1.2,59.9,89.1,0,4,0,7.10,1,2,0,1,1.3,0,0.8,0.5,0,0.5,0.6,1.9,1,0.8,0,0.5,1.3,0.1,0
26,Marcos Alonso,15,Chelsea,32," D(CL),M(L)  ",25(3),2173,4,1.5,40.5,81.1,1.1,1.5,0,7.10,4,8,0,1.5,1.4,1,0.5,1,0.1,0.9,1.5,1.5,1.5,0.9,0.1,1.8,0.7,0.2,0
27,Allan Saint-Maximin,23,Newcastle,26," AM(CLR),FW  ",31(4),2812,5,1.4,19.3,76.3,0.3,0.7,0.1,7.09,5,6,0,1.8,0.5,6,4.3,1.4,0.4,2.6,3.4,0.4,0.3,0.6,0,0.1,0.4,0.1,0
28,Conor Gallagher,162,Crystal Palace,23, M(C)  ,33(1),2851,3,1.1,30.9,81.2,1.1,1.4,0,7.09,8,10,0,1.5,0.7,4,1.3,1.9,0.1,1.5,1.8,2,0.9,1.9,0,0.7,1.4,0.3,0
29,Diogo Jota,26,Liverpool,26," AM(CLR),FW  ",27(8),2373,4,1.1,21.3,74.9,0.1,0.3,0.1,7.09,15,3,0,2.6,1.1,4,0.8,1.1,0.1,0.9,1.8,1.1,0.2,1.2,0,0.2,1.2,0.1,0
30,Thiago Silva,15,Chelsea,39, D(C)  ,28(4),2651,0,0.2,81.9,92.8,0,5.3,0,7.08,3,2,0,0.6,1.8,1,0.2,0.4,0,0.1,0.2,1,1.4,0.4,0.6,3,0.3,1,0
31,Bukayo Saka,13,Arsenal,22," D(L),M(CLR)  ",36(2),2996,7,1.8,27.9,79.5,0.8,0.4,0,7.06,11,6,0,2.6,0.6,3,1.1,1.6,0.4,1.2,2.2,1.1,0.6,1,0,0.6,0.7,0.1,0
32,James Maddison,14,Leicester,27, AM(CLR)  ,28(7),2468,8,1.4,27.3,80.7,0.6,1.5,0.1,7.06,12,3,0,2.1,0.1,6,0.9,1.8,0.1,0.9,1.2,1.1,0.3,0.6,0,0.2,0.9,0.1,0
33,Mateo Kovacic,15,Chelsea,29, M(CL)  ,16(9),1557,5,1.1,47.7,88.8,0,2.2,0.2,7.05,2,4,0,0.9,0.2,1,1.5,0.8,0,0.9,0.7,2,0.3,1,0,0.4,0.7,0.2,0
34,Bruno Fernandes,32,Man Utd,29, M(CLR)  ,35(1),3120,6,2.5,52.8,78.3,1.1,3.3,0.3,7.03,10,10,0,2.5,0.5,3,0.7,1.3,0.1,1.1,1.3,1.5,0.5,0.9,0.1,1.1,1.8,0,0
35,Trevoh Chalobah,15,Chelsea,24," D(CR),DMC  ",17(3),1451,1,0.2,63.5,90.6,0,2.2,0.1,7.03,3,2,0,0.5,1.7,1,0.5,0.7,0,0.4,0.5,2,1,1,0.3,2.1,0.4,0.3,0
36,James Ward-Prowse,18,Southampton,29, M(CR)  ,36,3217,5,2,50.8,86.3,2.1,1.8,0.1,7.01,10,3,1,1.5,0.8,4,0.3,0.4,0,0.7,0.6,1.1,1.1,0.6,0,1.1,1.4,0.4,0
37,N'Golo Kanté,15,Chelsea,32, M(C)  ,21(5),1778,4,0.9,49.7,86.7,0,1.3,0.2,7.01,2,2,0,0.7,0.5,2,1.3,0.4,0,1.1,1.3,2.3,1.2,0.8,0,0.3,0.6,0.1,0
38,Fabinho,26,Liverpool,30," D(CR),DMC  ",26(3),2316,1,0.6,53.2,87.5,0,2.1,0.1,7.00,5,7,0,0.7,1.5,1,0.4,1,0,0.4,0.8,1.6,1.4,1.4,0.1,0.8,1.6,0.3,0
39,Christian Nørgaard,189,Brentford,29," D(C),DMC  ",35,3059,4,0.8,47.6,79.9,0.1,2.1,0.1,7.00,3,8,0,0.8,1.4,1,0.5,0.9,0,0.7,0.7,3.1,1.8,1.6,0.1,1.6,1.4,0.3,0
40,Riyad Mahrez,167,Man City,32," AM(CLR),FW  ",15(13),1493,5,1.4,29.5,90,0.6,1,0.2,7.00,11,0,0,2.2,0.3,2,0.9,0.5,0.1,0.8,1.5,0.4,0.2,0.4,0,0.1,0.5,0,0
41,Paul Pogba,32,Man Utd,30, M(CL)  ,16(4),1355,9,1.2,43.9,83.5,0.2,3.7,0.2,7.00,1,7,1,1.6,1.8,1,2,1.5,0,1.4,2.1,0.7,0.7,2,0.1,0.8,1.1,0,0
42,Yves Bissouma,211,Brighton,27, M(C)  ,25(1),2117,2,0.3,45.7,89.2,0,1.7,0,6.99,1,10,0,0.8,0.6,2,1.3,0.7,0,1,1.2,2.9,1.9,1.2,0,1.8,0.6,0.1,0
43,Wilfried Zaha,162,Crystal Palace,31," AM(LR),FW  ",31(2),2761,1,1.4,27.5,79.9,0.4,0.4,0.1,6.99,14,4,1,2.1,0.4,5,2.3,3.1,0.7,3.3,3.8,1.2,0.2,1.1,0,0.2,0.6,0,0
44,Ethan Pinnock,189,Brentford,30, D(C)  ,32,2698,1,0.3,44.3,75.4,0.1,2,0,6.97,1,1,0,0.5,4.5,1,0.3,0.4,0,0.2,0.4,1.6,1.4,0.3,0.6,4.6,0.4,0.3,0
45,James Tarkowski,184,Burnley,31, D(C)  ,35,3107,2,0.3,33.7,68.8,0,4,0,6.97,1,11,0,0.6,4.4,1,0.1,0.5,0.1,0.1,0.4,1.8,1.4,0.9,0.2,5.2,0.4,1.7,1
46,Tomás Soucek,29,West Ham,28, M(C)  ,34(1),3062,1,0.6,38.4,76.6,0.1,1.9,0,6.97,5,3,0,1.3,3.8,1,0.3,0.5,0.1,0.5,1.1,1.9,1.5,1.1,0,2.8,1.1,0.4,0
47,Jorginho,15,Chelsea,31, DMC  ,26(3),2279,2,0.9,64.9,89.3,0,2.1,0.1,6.97,6,5,0,0.6,0.4,3,0.6,1.3,0,0.7,0.8,2.2,1.2,1,0,0.7,1.9,0.1,0
48,Rayan Aït-Nouri,161,Wolves,22," D(L),M(L)  ",20(3),1828,2,0.7,32.8,76.7,1,1.2,0,6.96,1,4,0,0.6,0.7,1,1.8,0.9,0.1,1.2,1.9,2.8,1,0.6,0.2,1.3,1,0.1,0
49,Raphinha,19,Leeds,26," AM(LR),FW  ",34(1),2923,3,1.9,30.7,69.3,0.9,1.6,0.1,6.96,11,7,0,2.5,0.7,4,1.8,1.3,0.4,1,2.8,1.5,0.8,1.1,0,0.7,1.4,0,0
50,Richarlison,31,Everton,26," AM(CLR),FW  ",28(2),2528,5,1,17.5,63.4,0.2,0.3,0.1,6.96,10,9,0,2.4,2.2,3,1.3,2.3,0.7,1.8,3.1,1.3,0.4,1.2,0,1.1,0.5,0.1,0
51,Philippe Coutinho,24,Aston Villa,31, M(CLR)  ,16(3),1339,3,1.3,33.1,83.3,0.2,1.4,0.1,6.96,5,0,0,2.3,0.3,1,1.1,1.1,0.2,1.1,1.8,0.9,0.4,0.4,0,0.2,0.8,0.1,0
52,Thomas Partey,13,Arsenal,30," D(R),M(CR)  ",23(1),2032,1,0.7,50.2,85.6,0,3,0,6.96,2,5,0,1.8,1,1,1.5,0.7,0,0.7,1.4,1.8,1,1.4,0,1.4,1.1,0.2,0
53,Dwight McNeil,184,Burnley,24, M(CLR)  ,35(3),3114,1,1.2,24.7,77.7,1.1,1.6,0.1,6.96,0,1,0,1.4,0.3,1,2.4,0.9,0,1.3,2.1,2.1,0.9,0.4,0,0.6,1.1,0.3,0
54,Sergio Reguilón,30,Tottenham,26," D(L),M(L)  ",22(3),1923,3,1.2,30.8,78.7,1,0.9,0,6.95,2,4,0,0.8,1.2,0,0.8,1,0,0.5,1.2,1.6,1.2,0.9,0.2,1.6,0.8,0.3,0
55,Rúben Dias,167,Man City,26, D(C)  ,27(2),2404,4,0.5,78.2,93.4,0,3.4,0,6.95,2,5,0,0.6,1.8,1,0.1,0.3,0.1,0.1,0.3,0.9,0.8,0.9,0.9,2.2,0.2,0.4,0
56,Marc Cucurella,211,Brighton,25," D(CL),M(L)  ",35,3092,1,1.2,54.3,82,0.8,1.5,0,6.94,1,6,0,0.5,1.1,1,0.8,0.9,0.1,0.4,1.1,2.7,0.9,0.8,0.3,1.9,0.8,0.4,0
57,Jamie Vardy,14,Leicester,36," AM(L),FW  ",20(5),1806,2,0.7,10,72.5,0.1,0.3,0.1,6.94,15,2,0,2.2,1,2,0.4,0.5,0.8,0.3,1,0.2,0,0.5,0,0.7,0.2,0,1
58,Adama Traoré,161,Wolves,27," M(CLR),FW  ",10(10),1065,0,0.9,14.9,77.9,0.5,0.5,0.1,6.94,1,0,0,1.2,0.8,4,4.2,1.3,0.5,1.5,2.3,0.4,0.1,0.5,0,0.1,0.2,0.1,0
59,Wilfred Ndidi,14,Leicester,26," D(C),DMC  ",18(1),1619,0,0.1,48.9,80.2,0,1.5,0,6.93,0,4,0,0.7,2.2,0,0.6,1.2,0.1,0.8,1.3,3.2,2.2,1.6,0.1,2.7,1.7,0.4,0
60,Cristian Romero,30,Tottenham,25, D(C)  ,21(1),1846,0,0.3,59.8,86.7,0,2.6,0,6.92,1,8,0,0.3,2,0,0.4,0.7,0.1,0.2,0.6,2.8,1.5,1.3,0.1,3.3,0.5,1,0
61,Hakim Ziyech,15,Chelsea,30, M(CLR)  ,14(9),1317,3,1.3,27.5,81.2,0.8,1,0,6.92,4,3,0,2.3,0.6,3,1.2,1.3,0.2,1,2,0.8,0.4,1,0,0.3,1.1,0,0
62,Ben Mee,184,Burnley,34, D(CL)  ,21,1840,0,0.2,35.8,70.4,0,4.2,0,6.92,3,3,0,0.9,3.2,1,0.2,0.3,0.1,0,0.2,1.2,1.1,0.4,0.5,4.4,0.3,1,1
63,Michail Antonio,29,West Ham,33," D(R),M(CLR),FW  ",34(2),2981,8,1.3,17.1,67.5,0.4,0.7,0.1,6.92,10,6,1,2.3,2.2,2,1.4,1.4,0.4,2,3.8,0.6,0.1,1.4,0,0.4,0.3,0,0
64,Aaron Wan-Bissaka,32,Man Utd,26," D(R),M(R)  ",20,1794,0,0.7,46.9,81,0.4,0.9,0,6.91,0,2,0,0.3,1,1,1.8,0.7,0.1,0.7,1.2,2.5,1.7,0.8,0.3,1.6,0.3,0.7,0
65,Matty Cash,24,Aston Villa,26," D(R),M(CLR)  ",38,3380,3,0.7,32.1,72.4,0.5,1.4,0,6.91,4,8,0,1,1.1,3,0.9,1,0.1,0.8,1.5,2.3,1.3,1,0.1,2.2,0.8,0.4,0
66,Martin Ødegaard,13,Arsenal,24, AM(CR)  ,32(4),2793,4,2.1,43.3,86,0.5,1.2,0.2,6.91,7,4,0,1.5,0.4,1,0.7,0.6,0.1,1.3,1.1,1.4,0.3,0.8,0.1,0.3,1.1,0,0
67,Andreas Christensen,15,Chelsea,27," D(C),DMC  ",17(2),1496,0,0.3,69.5,90,0.1,3.2,0.1,6.90,0,2,0,0.3,2.6,0,0.2,0.4,0,0.1,0.2,0.7,1.5,0.6,0.7,2.7,0.2,0.3,0
68,Aymeric Laporte,167,Man City,29, D(CL)  ,33,2836,0,0.3,88.5,94.8,0.1,4.3,0.1,6.90,4,5,1,1.1,1.6,0,0.2,0.3,0.1,0.2,0.1,1,0.6,0.4,0.7,1.8,0.2,0.3,0
69,Ollie Watkins,24,Aston Villa,27," AM(LR),FW  ",33(2),2955,2,1,19.3,70.9,0,0.2,0.1,6.90,11,7,0,2.2,1.9,1,1.1,1.1,0.5,1.5,2.5,0.5,0.3,0.9,0,0.7,0.4,0.1,0
70,Leandro Trossard,211,Brighton,28," M(CLR),FW  ",32(2),2812,3,1.4,32.9,77.9,0.4,2.1,0.1,6.90,8,2,0,2.2,0.3,5,1.6,0.8,0.4,2.1,2.7,1,0.4,0.7,0,0.2,0.8,0.1,0
71,Youri Tielemans,14,Leicester,26, M(C)  ,29(3),2634,4,1.2,53.4,83.5,0.4,2.3,0.1,6.90,6,3,0,1.8,0.8,3,0.8,1.1,0,0.9,1.4,2.3,0.7,1,0,1.1,1.8,0.4,0
72,Scott McTominay,32,Man Utd,26," D(C),DMC  ",28(2),2393,1,0.8,41.1,85.6,0.1,1.9,0,6.89,1,9,0,0.9,2.3,2,1.2,1.1,0,1.1,1.5,2.2,1,1.8,0.1,2,1,0.3,0
73,Alex Telles,32,Man Utd,30," D(CL),M(L)  ",18(3),1660,4,1.2,44.5,80.3,1.4,1.1,0,6.89,0,1,0,0.5,1.4,0,0.6,0.4,0,0.5,0.7,2.3,1.2,1.1,0.1,2,0.8,0.2,0
74,Nathan Collins,184,Burnley,22, D(CR)  ,18(1),1670,0,0.3,33.2,69.2,0.1,2.4,0.1,6.89,2,2,1,0.8,3.1,1,0.3,0.6,0.2,0.2,0.5,1.9,1.3,1.1,0.3,4.3,0.5,1.3,0
75,Emmanuel Dennis,27,Watford,26," M(LR),FW  ",30(3),2591,6,1,17.4,68.3,0.2,0.3,0.1,6.89,10,7,1,1.8,1.4,2,2.1,1.2,0.4,1.9,3.2,1.5,0.5,1.8,0,0.4,1.1,0.1,0
76,Alisson Becker,26,Liverpool,31, GK  ,36,3240,1,0,32.7,85.5,0,4.2,0,6.88,0,0,0,0,0.4,1,0,0.1,0,0,0,0.1,0,0,0,1.3,0.1,0,1
77,Maximilian Kilman,161,Wolves,26, D(C)  ,30,2689,0,0.1,50.8,85.8,0,2.8,0,6.87,1,3,0,0.4,2.2,1,0.6,0.4,0,0.2,0.7,1.7,1.5,0.6,0.5,3.5,0.4,0.7,0
78,Ruben Loftus-Cheek,15,Chelsea,27, M(CLR)  ,13(11),1388,2,0.8,40,89.7,0.1,0.6,0,6.87,0,1,0,0.8,1.5,0,1.8,1.7,0.1,1.4,1.1,1.2,0.5,0.8,0,0.7,0.4,0.3,0
79,Antonio Rüdiger,15,Chelsea,30, D(CLR)  ,34,3035,0,0.4,73.4,88.1,0.1,4.7,0.1,6.87,3,9,0,1.4,1.6,0,0.2,0.4,0,0.2,0.6,1.4,0.8,1,0.4,2.6,0.4,0.3,0
80,Emerson Royal,30,Tottenham,24," D(R),M(R)  ",26(5),2291,1,0.9,36.6,82.3,0.6,0.6,0,6.87,1,5,0,0.5,1.1,0,0.5,1.5,0.1,0.6,0.9,2.3,0.7,0.9,0.1,2.5,1,0.1,0
81,Fred,32,Man Utd,30, M(C)  ,24(4),2036,4,1,48,84.1,0,2.2,0.2,6.87,4,5,0,0.5,0.5,2,0.8,1.1,0,0.9,1.5,2.3,1.1,1.1,0,0.7,2,0.4,1
82,Oriol Romeu,18,Southampton,32, DMC  ,34(2),2899,2,1,46.5,82,0.1,2.8,0.1,6.87,2,9,0,0.7,1.9,2,0.8,0.7,0,0.4,1.2,2.1,1.4,1.3,0.1,1.1,1.3,0.2,0
83,Davinson Sánchez,30,Tottenham,27, D(C)  ,17(6),1626,0,0.2,49,87.8,0,1.7,0,6.87,2,4,0,0.6,2,0,0.2,0.5,0,0.1,0.4,1.8,1.3,0.7,0.3,2.3,0.4,0.7,0
84,Jordan Henderson,26,Liverpool,33," D(C),M(CLR)  ",29(6),2604,5,1.1,61.6,85.5,0.5,2.8,0.1,6.87,2,3,0,0.9,0.5,0,0.5,0.2,0.1,0.3,0.8,1,0.7,0.7,0.1,0.3,0.8,0,0
85,Hassane Kamara,27,Watford,29," D(L),M(LR)  ",18(1),1625,0,0.5,37.3,70.5,0.3,1.5,0.1,6.86,1,3,1,0.3,1.6,0,0.8,0.8,0,0.3,0.8,2.8,3.6,1.3,0.1,3.2,0.8,0.2,0
86,Liam Cooper,19,Leeds,32, D(C)  ,21,1815,1,0.2,56,83.1,0,2.8,0,6.86,0,5,0,0.3,3.9,0,0.1,0.4,0.1,0,0.4,2,2,0.9,0.2,3.4,0.5,0.9,0
87,Josh Brownhill,184,Burnley,27, M(CR)  ,32(3),2953,3,1.1,32.1,77.4,0.5,1.7,0,6.86,2,10,0,0.8,1.3,2,0.4,0.6,0,0.5,1.1,2.1,1.9,1.1,0,1.1,0.9,0.3,0
88,Saïd Benrahma,29,West Ham,28, AM(CLR)  ,26(6),2184,6,1,23.8,81.1,0.3,0.5,0.1,6.86,8,0,0,2,0.3,2,1.2,0.5,0.3,0.9,1.9,0.9,0.3,0.3,0,0.2,0.7,0,0
89,Gabriel Martinelli,13,Arsenal,22," AM(L),FW  ",21(8),1866,6,1.2,18.1,79.7,0.4,0.5,0,6.86,6,1,1,1.8,0.6,1,1.6,0.7,0.3,1.2,2,0.9,0.7,0.8,0,0.4,0.7,0,0
90,Diogo Dalot,32,Man Utd,24," D(LR),M(R)  ",19(5),1799,0,0.7,40,80.2,0.6,3,0,6.86,0,4,0,0.5,1.2,1,0.7,0.2,0,0.3,1,2.3,1.2,0.8,0.2,2.3,1.1,0.5,0
91,Rúben Neves,161,Wolves,26, DMC  ,31(2),2663,2,0.8,58.5,84,0.3,6,0.2,6.85,4,9,0,1.3,0.6,2,0.8,0.4,0,0.5,1,2.1,1.2,0.8,0.1,1.4,1.9,0.2,0
92,Romain Saïss,161,Wolves,33," D(C),DMC  ",31,2709,0,0.2,57.5,80.1,0,3.5,0,6.85,2,6,0,0.6,2.4,1,0.2,0.5,0.1,0.2,0.3,1.3,1.9,1,0.2,4.8,0.5,0.7,0
93,Kai Havertz,15,Chelsea,24," M(CR),FW  ",22(7),1816,3,0.7,22.6,81.3,0.1,0.3,0.1,6.85,8,3,0,1.9,1.3,1,0.6,0.9,0.4,1.1,2.3,0.6,0.1,1.4,0,1,0.3,0,0
94,Roberto Firmino,26,Liverpool,32," M(CLR),FW  ",10(10),987,4,0.8,24.3,78.8,0.1,0.5,0.1,6.85,5,3,0,1.5,0.7,1,0.9,0.3,0.2,1.3,1.7,1.2,0.2,0.4,0,0.2,0.7,0,0
95,Kyle Walker-Peters,18,Southampton,26," D(LR),M(R)  ",29(3),2632,2,0.8,34,81.3,0.2,1.3,0.1,6.84,1,5,0,0.8,0.8,3,2,1.5,0.1,1.3,1.3,1.8,1.2,0.8,0.3,1.3,0.4,0.3,0
96,James McArthur,162,Crystal Palace,36, M(CLR)  ,15(6),1438,3,0.8,43.3,83.1,0.3,1.9,0,6.83,0,4,0,0.4,1,0,1,1,0.1,0.7,1,1.6,1.4,1.1,0,1.2,1.3,0.4,0
97,Takehiro Tomiyasu,13,Arsenal,25, D(CLR)  ,20(1),1682,1,0.6,43.9,81.1,0.6,1.7,0,6.83,0,2,0,0.5,2.2,1,0.4,0.6,0,0.6,1.3,1.7,1.1,0.8,0.1,2.6,0.5,0.1,0
98,José Sá,161,Wolves,30, GK  ,37,3286,1,0.1,24,63,0,3.9,0,6.83,0,3,0,0,0.4,5,0.1,0.3,0,0,0.1,0.1,0.1,0.1,0,1.1,0.1,0,1
99,Mohammed Salisu,18,Southampton,24, D(CL)  ,33(1),2972,0,0.3,51.2,77.9,0.1,2.6,0,6.82,0,8,1,0.7,3,3,0.4,0.2,0.1,0.3,0.5,2.4,2.3,1.1,0.6,4.4,0.7,0.8,1
100,Joelinton,23,Newcastle,27," AM(CLR),FW  ",30(5),2559,1,0.8,26,77.6,0.1,0.7,0,6.82,4,8,0,1.3,2.8,3,1.1,0.9,0.1,1.7,2.4,2.1,1,1.8,0,1.3,1,0.3,0
101,Lucas Moura,30,Tottenham,31," AM(CLR),FW  ",19(15),1774,6,1,21.3,76.7,0.2,0.3,0.1,6.82,2,4,0,1.1,1.4,3,1.6,1.1,0.1,1,1.7,0.7,0.5,0.6,0,0.5,0.8,0,0
102,César Azpilicueta,15,Chelsea,34," D(CLR),M(R)  ",24(3),2075,2,0.6,59.4,85.7,0.2,1.7,0,6.82,1,3,0,0.4,1.7,0,0.6,0.2,0.1,0.4,0.8,1.9,0.9,0.9,0.1,2.3,0.7,0.3,0
103,Charlie Taylor,184,Burnley,30," D(CL),M(L)  ",30(1),2731,3,0.7,31.6,71.1,0.6,2.4,0,6.82,0,3,0,0.2,1.9,1,0.9,1.4,0,0.5,1,1.5,1.9,0.5,0.5,2.3,0.6,0.6,0
104,Nélson Semedo,161,Wolves,30," D(LR),M(R)  ",25,2137,1,0.7,36.5,77.4,0.2,0.8,0,6.82,0,1,0,0.8,0.6,0,1.6,1,0.2,1.1,2,2.3,0.8,0.9,0.1,2.1,1,0.2,0
105,Nick Pope,184,Burnley,31, GK  ,36,3240,0,0.1,25.8,44.5,0,9.2,0,6.82,0,1,0,0,0.5,5,0,0.1,0,0,0,0,0.1,0,0,1.3,0.1,0,0
106,Romelu Lukaku,15,Chelsea,30," AM(R),FW  ",16(10),1586,0,0.9,12.2,72.9,0,0.2,0,6.82,8,1,0,1.7,2,2,0.5,0.5,0.5,1,1.4,0.1,0,0.3,0,0.8,0.2,0,0
107,Jan Bednarek,18,Southampton,27, D(C)  ,30(1),2633,0,0.2,46.6,81.7,0,2.8,0,6.81,4,10,0,0.6,2.9,2,0,0.5,0,0.1,0.2,1,2.3,1,0.3,4.5,0.5,0.9,1
