,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
151,10,6,41.2,58.8,76,79,12,16,20,20,29,21,3,6,15,16,9,5,6.78,6.94,Bordeaux,Marseille,0 , 0,1 , 1,20:00,"Jpl, 20-Des-15",6,7,Won (33%),Drew (33%),Won (33%),10,6,7,4,3,2,0,0,0,0,0,0,383,543,17,25,64,56,300,460
152,12,12,51.9,48.1,74,75,14,7,22,20,25,12,2,3,2,16,4,8,6.57,6.92,Angers,Marseille,0 , 1,0 , 1,16:00,"Jpl, 01-Mei-16",5,3,Won (100%),Drew (0%),Won (0%),12,12,10,10,2,1,0,1,0,0,0,0,476,444,12,21,67,72,395,345
153,12,8,44.1,55.9,79,84,20,17,20,21,13,14,6,3,8,11,8,4,6.87,6.7,Bordeaux,SC Bastia,0 , 0,1 , 1,13:00,"Jpl, 20-Mac-16",3,3,Won (33%),Drew (33%),Won (33%),12,8,9,7,3,1,0,0,0,0,0,0,407,516,18,26,71,64,315,425
154,10,11,65.4,34.6,87,74,16,5,18,25,16,19,10,4,3,6,4,5,6.76,6.74,Nice,Reims,1 , 0,2 , 0,19:30,"Ijm, 22-Apr-16",5,2,Won (50%),Drew (33%),Won (17%),10,11,7,10,2,1,0,0,1,0,0,0,722,380,16,14,71,54,631,311
155,12,15,30.8,69.2,63,83,10,14,10,20,26,16,6,15,9,18,6,6,6.6,6.82,Troyes,Monaco,0 , 0,0 , 0,19:00,"Jmos, 19-Des-15",6,7,Won (33%),Drew (50%),Won (17%),12,15,6,11,5,3,1,0,0,1,0,0,257,568,17,49,69,43,168,472
156,15,12,40.8,59.2,81,85,13,13,18,16,31,24,4,3,18,14,7,6,6.72,6.83,Rennes,Nice,0 , 1,1 , 4,20:00,"Jpl, 18-Okt-15",5,8,Won (33%),Drew (17%),Won (50%),15,12,9,9,5,3,1,0,0,0,0,0,437,627,25,15,46,60,364,548
157,7,6,55.3,44.7,80,79,15,9,14,17,24,25,3,5,14,17,2,7,6.82,6.75,Lorient,Monaco,0 , 0,0 , 2,13:00,"Jpl, 17-Jan-16",8,10,Won (33%),Drew (17%),Won (50%),7,6,7,4,0,2,0,0,0,0,0,0,549,446,25,24,72,67,449,353
158,16,11,70.5,29.5,91,79,9,11,6,7,22,16,3,1,12,14,5,5,7.25,6.66,Paris Saint-Germain,Angers,2 , 0,5 , 1,16:00,"Jmos, 23-Jan-16",3,1,Won (50%),Drew (50%),Won (0%),16,11,14,6,2,5,0,0,0,0,0,0,935,390,11,7,22,42,893,341
159,9,9,61.8,38.2,84,62,8,5,16,16,19,26,4,6,18,16,1,7,6.05,6.8,Monaco,Lille,0 , 0,0 , 0,19:30,"Ijm, 14-Ago-15",5,6,Won (33%),Drew (33%),Won (33%),9,9,6,7,3,2,0,0,0,0,0,0,544,334,22,16,57,77,463,239
160,12,8,40.6,59.4,76,85,8,15,13,11,32,20,3,5,15,19,9,3,6.74,6.67,Toulouse,Marseille,0 , 0,1 , 1,20:00,"Jtan, 23-Sep-15",6,15,Won (0%),Drew (33%),Won (67%),12,8,6,8,6,0,0,0,0,0,0,0,352,514,17,26,54,59,281,427
161,19,12,60.2,39.8,81,69,20,4,28,8,19,26,8,3,17,14,6,6,6.79,6.62,Rennes,Troyes,0 , 1,1 , 1,19:00,"Jmos, 26-Sep-15",11,8,Won (50%),Drew (33%),Won (17%),19,12,15,8,4,3,0,1,0,0,0,0,514,343,40,11,71,77,402,255
